"Step","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return__MAX","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return__MAX","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return__MAX"
"1644692","292.05670960383543","292.05670960383543","292.05670960383543","231.72180510749155","231.72180510749155","231.72180510749155","353.80389440835194","353.80389440835194","353.80389440835194"
"1644843","282.75117296178956","282.75117296178956","282.75117296178956","248.65495834727795","248.65495834727795","248.65495834727795","355.8161435439773","355.8161435439773","355.8161435439773"
"1644994","294.149138898332","294.149138898332","294.149138898332","264.5297249293841","264.5297249293841","264.5297249293841","356.2310634084483","356.2310634084483","356.2310634084483"
"1645145","281.31967259994514","281.31967259994514","281.31967259994514","237.72106215356774","237.72106215356774","237.72106215356774","353.18347140219635","353.18347140219635","353.18347140219635"
"1645296","286.5756861277635","286.5756861277635","286.5756861277635","235.6149517122479","235.6149517122479","235.6149517122479","354.5269215246706","354.5269215246706","354.5269215246706"
"1645447","292.6625177035944","292.6625177035944","292.6625177035944","238.20021397274127","238.20021397274127","238.20021397274127","357.58228060197837","357.58228060197837","357.58228060197837"
"1645598","287.6455097386407","287.6455097386407","287.6455097386407","246.78825297367055","246.78825297367055","246.78825297367055","354.3335881807966","354.3335881807966","354.3335881807966"
"1645749","273.89028771594394","273.89028771594394","273.89028771594394","253.37986826924848","253.37986826924848","253.37986826924848","353.39909943179526","353.39909943179526","353.39909943179526"
"1645900","309.66425346186514","309.66425346186514","309.66425346186514","231.99764841729657","231.99764841729657","231.99764841729657","359.8704163883561","359.8704163883561","359.8704163883561"
"1646051","295.2817654018783","295.2817654018783","295.2817654018783","252.8235776594882","252.8235776594882","252.8235776594882","357.3600917410658","357.3600917410658","357.3600917410658"
"1646202","292.7529984359653","292.7529984359653","292.7529984359653","243.20496099935704","243.20496099935704","243.20496099935704","356.47568832144754","356.47568832144754","356.47568832144754"
"1646353","293.30216051318473","293.30216051318473","293.30216051318473","243.42755656084663","243.42755656084663","243.42755656084663","356.62442854762526","356.62442854762526","356.62442854762526"
"1646504","298.04564629890297","298.04564629890297","298.04564629890297","223.51494935580413","223.51494935580413","223.51494935580413","358.310785007391","358.310785007391","358.310785007391"
"1646655","289.12561120588305","289.12561120588305","289.12561120588305","238.42172796036098","238.42172796036098","238.42172796036098","358.24873649095355","358.24873649095355","358.24873649095355"
"1646806","300.86657604680477","300.86657604680477","300.86657604680477","219.20786000086352","219.20786000086352","219.20786000086352","358.0944203217299","358.0944203217299","358.0944203217299"
"1646957","291.99146535832824","291.99146535832824","291.99146535832824","250.11434166059993","250.11434166059993","250.11434166059993","355.17030309854636","355.17030309854636","355.17030309854636"
"1647108","288.7391684498914","288.7391684498914","288.7391684498914","251.29773443330777","251.29773443330777","251.29773443330777","359.05767781790297","359.05767781790297","359.05767781790297"
"1647259","301.8348095907566","301.8348095907566","301.8348095907566","258.5955976146576","258.5955976146576","258.5955976146576","354.8622142781245","354.8622142781245","354.8622142781245"
"1647410","295.5188893818174","295.5188893818174","295.5188893818174","248.19010279173858","248.19010279173858","248.19010279173858","358.804269769626","358.804269769626","358.804269769626"
"1647561","278.41955086784566","278.41955086784566","278.41955086784566","218.64113216992624","218.64113216992624","218.64113216992624","355.9589978597931","355.9589978597931","355.9589978597931"
"1647712","313.31996410904674","313.31996410904674","313.31996410904674","221.24204107809047","221.24204107809047","221.24204107809047","355.5923214038513","355.5923214038513","355.5923214038513"
"1647863","286.53220485979637","286.53220485979637","286.53220485979637","251.39384716243862","251.39384716243862","251.39384716243862","357.53480339752696","357.53480339752696","357.53480339752696"
"1648014","312.3895398671561","312.3895398671561","312.3895398671561","226.49009498155473","226.49009498155473","226.49009498155473","358.9878703121691","358.9878703121691","358.9878703121691"
"1648165","284.0197041378244","284.0197041378244","284.0197041378244","224.88800290052328","224.88800290052328","224.88800290052328","356.84180605646105","356.84180605646105","356.84180605646105"
"1648316","295.17027961069687","295.17027961069687","295.17027961069687","245.72224761328908","245.72224761328908","245.72224761328908","360.06906688515716","360.06906688515716","360.06906688515716"
"1648467","277.6903787755551","277.6903787755551","277.6903787755551","251.0908858078229","251.0908858078229","251.0908858078229","351.9310681894244","351.9310681894244","351.9310681894244"
"1648618","287.74480772324546","287.74480772324546","287.74480772324546","228.540731839443","228.540731839443","228.540731839443","351.3558094617386","351.3558094617386","351.3558094617386"
"1648769","284.9550042316062","284.9550042316062","284.9550042316062","249.78868292782698","249.78868292782698","249.78868292782698","353.8945647944021","353.8945647944021","353.8945647944021"
"1648920","289.8953418875831","289.8953418875831","289.8953418875831","252.50797171667594","252.50797171667594","252.50797171667594","357.1987779698119","357.1987779698119","357.1987779698119"
"1649071","290.2657669899701","290.2657669899701","290.2657669899701","239.282610179605","239.282610179605","239.282610179605","354.5187749990411","354.5187749990411","354.5187749990411"
"1649222","285.9455670566012","285.9455670566012","285.9455670566012","232.05783559162168","232.05783559162168","232.05783559162168","356.9215844552542","356.9215844552542","356.9215844552542"
"1649373","293.26868779829135","293.26868779829135","293.26868779829135","261.1348208696696","261.1348208696696","261.1348208696696","346.28122816760947","346.28122816760947","346.28122816760947"
"1649524","304.2588342730726","304.2588342730726","304.2588342730726","247.49747673811973","247.49747673811973","247.49747673811973","353.7577289245137","353.7577289245137","353.7577289245137"
"1649675","278.83117751112064","278.83117751112064","278.83117751112064","232.5548802283506","232.5548802283506","232.5548802283506","357.19562688077684","357.19562688077684","357.19562688077684"
"1649826","288.06059542727326","288.06059542727326","288.06059542727326","258.608748911157","258.608748911157","258.608748911157","355.0622088549759","355.0622088549759","355.0622088549759"
"1649977","291.42127038624494","291.42127038624494","291.42127038624494","261.3479969015357","261.3479969015357","261.3479969015357","354.99448355415285","354.99448355415285","354.99448355415285"
"1650128","287.1839779695357","287.1839779695357","287.1839779695357","229.32937392613363","229.32937392613363","229.32937392613363","349.0374182713386","349.0374182713386","349.0374182713386"
"1650279","246.1284095685051","246.1284095685051","246.1284095685051","250.56360434377046","250.56360434377046","250.56360434377046","342.5190594544064","342.5190594544064","342.5190594544064"
"1650430","282.82605984877944","282.82605984877944","282.82605984877944","239.49905371781188","239.49905371781188","239.49905371781188","350.4150112553758","350.4150112553758","350.4150112553758"
"1650581","274.8730475670962","274.8730475670962","274.8730475670962","255.626393752877","255.626393752877","255.626393752877","351.90380872166264","351.90380872166264","351.90380872166264"
"1650732","311.1222995336084","311.1222995336084","311.1222995336084","257.2107848994921","257.2107848994921","257.2107848994921","354.9895389118273","354.9895389118273","354.9895389118273"
"1650883","291.356841057285","291.356841057285","291.356841057285","260.99937676837897","260.99937676837897","260.99937676837897","357.0870587467962","357.0870587467962","357.0870587467962"
"1651034","294.15460683216025","294.15460683216025","294.15460683216025","215.45113723047402","215.45113723047402","215.45113723047402","358.9774375857255","358.9774375857255","358.9774375857255"
"1651185","297.5464519260128","297.5464519260128","297.5464519260128","234.23750171027967","234.23750171027967","234.23750171027967","348.7556026769053","348.7556026769053","348.7556026769053"
"1651336","280.4956853321007","280.4956853321007","280.4956853321007","259.96560204737744","259.96560204737744","259.96560204737744","356.45547574528524","356.45547574528524","356.45547574528524"
"1651487","284.7278903390618","284.7278903390618","284.7278903390618","238.23051521960232","238.23051521960232","238.23051521960232","355.3936452610131","355.3936452610131","355.3936452610131"
"1651638","285.6829625731041","285.6829625731041","285.6829625731041","214.36265366900497","214.36265366900497","214.36265366900497","355.7785536259875","355.7785536259875","355.7785536259875"
"1651789","294.46189900991453","294.46189900991453","294.46189900991453","219.89008959692154","219.89008959692154","219.89008959692154","354.5305212248381","354.5305212248381","354.5305212248381"
"1651940","309.02702893348794","309.02702893348794","309.02702893348794","256.44063705845446","256.44063705845446","256.44063705845446","351.27956408522476","351.27956408522476","351.27956408522476"
"1652091","282.5309803523885","282.5309803523885","282.5309803523885","251.06891314312432","251.06891314312432","251.06891314312432","350.6546073938518","350.6546073938518","350.6546073938518"
"1652242","292.2944365436442","292.2944365436442","292.2944365436442","249.17831654232018","249.17831654232018","249.17831654232018","352.61644424276415","352.61644424276415","352.61644424276415"
"1652393","288.0321928994525","288.0321928994525","288.0321928994525","246.15637106620918","246.15637106620918","246.15637106620918","357.0991817383147","357.0991817383147","357.0991817383147"
"1652544","300.29632482456606","300.29632482456606","300.29632482456606","248.8621589904142","248.8621589904142","248.8621589904142","352.6352570560525","352.6352570560525","352.6352570560525"
"1652695","294.6972962586991","294.6972962586991","294.6972962586991","249.32248725913988","249.32248725913988","249.32248725913988","353.6109604358377","353.6109604358377","353.6109604358377"
"1652846","283.5960169540455","283.5960169540455","283.5960169540455","216.35753585178188","216.35753585178188","216.35753585178188","350.9236833598142","350.9236833598142","350.9236833598142"
"1652997","283.02632040499094","283.02632040499094","283.02632040499094","259.90079887384684","259.90079887384684","259.90079887384684","346.60754740689083","346.60754740689083","346.60754740689083"
"1653148","277.82860330436733","277.82860330436733","277.82860330436733","247.70578405812677","247.70578405812677","247.70578405812677","352.26089940690565","352.26089940690565","352.26089940690565"
"1653299","275.5750598292572","275.5750598292572","275.5750598292572","253.08567463774824","253.08567463774824","253.08567463774824","350.63648947212954","350.63648947212954","350.63648947212954"
"1653450","275.61228843207556","275.61228843207556","275.61228843207556","263.88411977431514","263.88411977431514","263.88411977431514","352.42013177474985","352.42013177474985","352.42013177474985"
"1653601","284.76084715023023","284.76084715023023","284.76084715023023","258.2403000461025","258.2403000461025","258.2403000461025","356.49222318342623","356.49222318342623","356.49222318342623"
