"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"1061989","2140.2069446732485","2140.2069446732485","2140.2069446732485"
"1062758","2148.9844224472913","2148.9844224472913","2148.9844224472913"
"1063527","2139.1439692044696","2139.1439692044696","2139.1439692044696"
"1064296","2145.3755549913653","2145.3755549913653","2145.3755549913653"
"1065065","2142.423478028305","2142.423478028305","2142.423478028305"
"1065834","2143.9554572560523","2143.9554572560523","2143.9554572560523"
"1066603","2145.7015240798746","2145.7015240798746","2145.7015240798746"
"1067372","2144.616696349955","2144.616696349955","2144.616696349955"
"1068141","2143.530133398097","2143.530133398097","2143.530133398097"
"1068910","2136.0871279583944","2136.0871279583944","2136.0871279583944"
"1069679","2137.739265754859","2137.739265754859","2137.739265754859"
"1070448","2137.3894327748576","2137.3894327748576","2137.3894327748576"
"1071217","2135.834720030672","2135.834720030672","2135.834720030672"
"1071986","2154.61909840439","2154.61909840439","2154.61909840439"
"1072755","2143.0868143042917","2143.0868143042917","2143.0868143042917"
"1073524","2148.816859435477","2148.816859435477","2148.816859435477"
"1074293","2151.2735577335916","2151.2735577335916","2151.2735577335916"
"1075062","2161.701860547909","2161.701860547909","2161.701860547909"
"1075831","2158.5958086308774","2158.5958086308774","2158.5958086308774"
"1076600","2151.291930812807","2151.291930812807","2151.291930812807"
"1077369","2156.6394335505447","2156.6394335505447","2156.6394335505447"
"1078138","2153.84295333752","2153.84295333752","2153.84295333752"
"1078907","2143.8238309261933","2143.8238309261933","2143.8238309261933"
"1079676","2149.6891783565616","2149.6891783565616","2149.6891783565616"
"1080445","2151.394347867724","2151.394347867724","2151.394347867724"
"1081214","2139.412803762777","2139.412803762777","2139.412803762777"
"1081983","2146.4756800532473","2146.4756800532473","2146.4756800532473"
"1082752","2144.066524303518","2144.066524303518","2144.066524303518"
"1083521","2153.9817009427884","2153.9817009427884","2153.9817009427884"
"1084290","2141.532855609582","2141.532855609582","2141.532855609582"
"1085059","2132.307727873344","2132.307727873344","2132.307727873344"
"1085828","2158.7414487463197","2158.7414487463197","2158.7414487463197"
"1086597","2148.2485359740544","2148.2485359740544","2148.2485359740544"
"1087366","2141.261021718097","2141.261021718097","2141.261021718097"
"1088135","2142.9832025370692","2142.9832025370692","2142.9832025370692"
"1088904","2147.834844653997","2147.834844653997","2147.834844653997"
"1089673","2143.0152046740673","2143.0152046740673","2143.0152046740673"
"1090442","2146.4652147144293","2146.4652147144293","2146.4652147144293"
"1091211","2143.7912039266166","2143.7912039266166","2143.7912039266166"
"1091980","2149.572629133265","2149.572629133265","2149.572629133265"
"1092749","2148.4156219433326","2148.4156219433326","2148.4156219433326"
"1093518","2145.8185309628902","2145.8185309628902","2145.8185309628902"
"1094287","2150.4375980760333","2150.4375980760333","2150.4375980760333"
"1095056","2135.819885304469","2135.819885304469","2135.819885304469"
"1095825","2146.8700905183396","2146.8700905183396","2146.8700905183396"
"1096594","2148.5015275273213","2148.5015275273213","2148.5015275273213"
"1097363","2141.5144215098817","2141.5144215098817","2141.5144215098817"
"1098132","2141.4541038445027","2141.4541038445027","2141.4541038445027"
"1098901","2146.8946189016333","2146.8946189016333","2146.8946189016333"
"1099670","2151.017143102698","2151.017143102698","2151.017143102698"
"1100439","2144.0565159664875","2144.0565159664875","2144.0565159664875"
"1101208","2146.3850299113587","2146.3850299113587","2146.3850299113587"
"1101977","2150.717432144743","2150.717432144743","2150.717432144743"
"1102746","2150.780452447265","2150.780452447265","2150.780452447265"
"1103515","2145.102115891014","2145.102115891014","2145.102115891014"
"1104284","2144.511815089845","2144.511815089845","2144.511815089845"
"1105053","2138.2754286425165","2138.2754286425165","2138.2754286425165"
"1105822","2153.4058909221108","2153.4058909221108","2153.4058909221108"
"1106591","2154.257472668779","2154.257472668779","2154.257472668779"
"1107360","2135.7689632522843","2135.7689632522843","2135.7689632522843"
"1108129","2161.9784009385053","2161.9784009385053","2161.9784009385053"
"1108898","2132.9260131526653","2132.9260131526653","2132.9260131526653"
"1109667","2143.266421349387","2143.266421349387","2143.266421349387"
"1110436","2149.868187191488","2149.868187191488","2149.868187191488"
"1111205","2134.925219385879","2134.925219385879","2134.925219385879"
"1111974","2142.177729610018","2142.177729610018","2142.177729610018"
"1112743","2148.9006439421178","2148.9006439421178","2148.9006439421178"
"1113512","2142.6120454330307","2142.6120454330307","2142.6120454330307"
"1114281","2141.9181592713317","2141.9181592713317","2141.9181592713317"
"1115050","2152.967454237435","2152.967454237435","2152.967454237435"
"1115819","2153.1998474581874","2153.1998474581874","2153.1998474581874"
"1116588","2149.369243106088","2149.369243106088","2149.369243106088"
"1117357","2151.5018476324217","2151.5018476324217","2151.5018476324217"
"1118126","2154.312108822038","2154.312108822038","2154.312108822038"
"1118895","2162.455613837188","2162.455613837188","2162.455613837188"
"1119664","2157.6425373594093","2157.6425373594093","2157.6425373594093"
"1120433","2156.030027637307","2156.030027637307","2156.030027637307"
"1121202","2143.7452268752636","2143.7452268752636","2143.7452268752636"
"1121971","2146.162526984637","2146.162526984637","2146.162526984637"
"1122740","2148.9766849914945","2148.9766849914945","2148.9766849914945"
"1123509","2158.0784667268044","2158.0784667268044","2158.0784667268044"
"1124278","2149.2177613588187","2149.2177613588187","2149.2177613588187"
"1125047","2148.635655805105","2148.635655805105","2148.635655805105"
"1125816","2146.78564413944","2146.78564413944","2146.78564413944"
"1126585","2145.3183613709966","2145.3183613709966","2145.3183613709966"
"1127354","2150.981387205081","2150.981387205081","2150.981387205081"
"1128123","2154.333066307404","2154.333066307404","2154.333066307404"
"1128892","2149.663307561873","2149.663307561873","2149.663307561873"
"1129661","2144.6415293345385","2144.6415293345385","2144.6415293345385"
"1130430","2142.2526938224673","2142.2526938224673","2142.2526938224673"
"1131199","2154.752758024369","2154.752758024369","2154.752758024369"
"1131968","2147.4193655448653","2147.4193655448653","2147.4193655448653"
"1132737","2143.838442683042","2143.838442683042","2143.838442683042"
"1133506","2155.3277973665045","2155.3277973665045","2155.3277973665045"
"1134275","2155.0677369273367","2155.0677369273367","2155.0677369273367"
"1135044","2154.177951071122","2154.177951071122","2154.177951071122"
"1135813","2157.0417232246473","2157.0417232246473","2157.0417232246473"
"1136582","2151.9065116625006","2151.9065116625006","2151.9065116625006"
"1137351","2151.2559868019143","2151.2559868019143","2151.2559868019143"
"1138120","2162.0694066443284","2162.0694066443284","2162.0694066443284"
"1138889","2157.575910618357","2157.575910618357","2157.575910618357"
"1139658","2156.758351537785","2156.758351537785","2156.758351537785"
"1140427","2151.9122273861153","2151.9122273861153","2151.9122273861153"
"1141196","2149.9865927900814","2149.9865927900814","2149.9865927900814"
"1141965","2146.8299929185846","2146.8299929185846","2146.8299929185846"
"1142734","2139.227113349748","2139.227113349748","2139.227113349748"
"1143503","2149.6021100766397","2149.6021100766397","2149.6021100766397"
"1144272","2154.7638774148595","2154.7638774148595","2154.7638774148595"
"1145041","2157.437455826441","2157.437455826441","2157.437455826441"
"1145810","2152.3907209779895","2152.3907209779895","2152.3907209779895"
"1146579","2160.760891602037","2160.760891602037","2160.760891602037"
"1147348","2151.055091213476","2151.055091213476","2151.055091213476"
"1148117","2164.2919343153358","2164.2919343153358","2164.2919343153358"
"1148886","2155.8042966366556","2155.8042966366556","2155.8042966366556"
"1149655","2155.3681076634866","2155.3681076634866","2155.3681076634866"
"1150424","2155.605898401109","2155.605898401109","2155.605898401109"
"1151193","2147.3385744556253","2147.3385744556253","2147.3385744556253"
"1151962","2165.385108358933","2165.385108358933","2165.385108358933"
"1152731","2154.0759786989674","2154.0759786989674","2154.0759786989674"
"1153500","2151.867394635281","2151.867394635281","2151.867394635281"
"1154269","2158.5059331358207","2158.5059331358207","2158.5059331358207"
"1155038","2144.883151259376","2144.883151259376","2144.883151259376"
"1155807","2152.5595592221634","2152.5595592221634","2152.5595592221634"
"1156576","2147.463737750378","2147.463737750378","2147.463737750378"
"1157345","2142.617749419118","2142.617749419118","2142.617749419118"
"1158114","2153.3440475354464","2153.3440475354464","2153.3440475354464"
"1158883","2158.072555063537","2158.072555063537","2158.072555063537"
"1159652","2154.433715606917","2154.433715606917","2154.433715606917"
"1160421","2153.5683745285123","2153.5683745285123","2153.5683745285123"
"1161190","2168.351738313765","2168.351738313765","2168.351738313765"
"1161959","2151.280089716045","2151.280089716045","2151.280089716045"
"1162728","2143.4703157582658","2143.4703157582658","2143.4703157582658"
"1163497","2154.902313297352","2154.902313297352","2154.902313297352"
"1164266","2159.990992111536","2159.990992111536","2159.990992111536"
"1165035","2148.8823641905105","2148.8823641905105","2148.8823641905105"
"1165804","2165.0550658043044","2165.0550658043044","2165.0550658043044"
"1166573","2146.0880958864245","2146.0880958864245","2146.0880958864245"
"1167342","2154.411200091174","2154.411200091174","2154.411200091174"
"1168111","2156.4242475318433","2156.4242475318433","2156.4242475318433"
"1168880","2157.271113225534","2157.271113225534","2157.271113225534"
"1169649","2167.96664102129","2167.96664102129","2167.96664102129"
"1170418","2159.5765872532206","2159.5765872532206","2159.5765872532206"
"1171187","2158.303353832134","2158.303353832134","2158.303353832134"
"1171956","2158.278616753855","2158.278616753855","2158.278616753855"
"1172725","2151.7691215765126","2151.7691215765126","2151.7691215765126"
"1173494","2161.284284846327","2161.284284846327","2161.284284846327"
"1174263","2163.457345294175","2163.457345294175","2163.457345294175"
"1175032","2146.160422197597","2146.160422197597","2146.160422197597"
"1175801","2170.5642198491787","2170.5642198491787","2170.5642198491787"
"1176570","2152.544817340417","2152.544817340417","2152.544817340417"
"1177339","2155.811158871731","2155.811158871731","2155.811158871731"
"1178108","2155.587703633303","2155.587703633303","2155.587703633303"
"1178877","2170.693990517806","2170.693990517806","2170.693990517806"
"1179646","2154.2529344440436","2154.2529344440436","2154.2529344440436"
"1180415","2162.3521953313925","2162.3521953313925","2162.3521953313925"
"1181184","2157.177200600462","2157.177200600462","2157.177200600462"
"1181953","2166.851569194852","2166.851569194852","2166.851569194852"
"1182722","2165.363635598245","2165.363635598245","2165.363635598245"
"1183491","2153.118468639138","2153.118468639138","2153.118468639138"
"1184260","2157.2988348893336","2157.2988348893336","2157.2988348893336"
"1185029","2156.934153768755","2156.934153768755","2156.934153768755"
"1185798","2156.3198910556152","2156.3198910556152","2156.3198910556152"
"1186567","2154.587494315236","2154.587494315236","2154.587494315236"
"1187336","2163.91834721449","2163.91834721449","2163.91834721449"
"1188105","2157.2028504505906","2157.2028504505906","2157.2028504505906"
"1188874","2154.257869479142","2154.257869479142","2154.257869479142"
"1189643","2157.1017162082303","2157.1017162082303","2157.1017162082303"
"1190412","2163.9187153110256","2163.9187153110256","2163.9187153110256"
"1191181","2173.006210093281","2173.006210093281","2173.006210093281"
"1191950","2159.9761388587635","2159.9761388587635","2159.9761388587635"
"1192719","2159.709090877833","2159.709090877833","2159.709090877833"
"1193488","2161.343346553242","2161.343346553242","2161.343346553242"
"1194257","2161.814001066574","2161.814001066574","2161.814001066574"
"1195026","2162.7559702182425","2162.7559702182425","2162.7559702182425"
"1195795","2148.139654266583","2148.139654266583","2148.139654266583"
"1196564","2153.840221495591","2153.840221495591","2153.840221495591"
"1197333","2178.123808536126","2178.123808536126","2178.123808536126"
"1198102","2152.8268380232357","2152.8268380232357","2152.8268380232357"
"1198871","2154.4637868660675","2154.4637868660675","2154.4637868660675"
"1199640","2155.904069167146","2155.904069167146","2155.904069167146"
"1200409","2163.661946086177","2163.661946086177","2163.661946086177"
"1201178","2152.9802182427225","2152.9802182427225","2152.9802182427225"
"1201947","2162.420752092284","2162.420752092284","2162.420752092284"
"1202716","2165.6148181245635","2165.6148181245635","2165.6148181245635"
"1203485","2162.0827771683626","2162.0827771683626","2162.0827771683626"
"1204254","2154.4366302673902","2154.4366302673902","2154.4366302673902"
"1205023","2161.573997218694","2161.573997218694","2161.573997218694"
"1205792","2155.468563735226","2155.468563735226","2155.468563735226"
