"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700226160.6368287--dipo-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700226160.6368287--dipo-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700226160.6368287--dipo-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1700226040.2150228--dipo-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1700226040.2150228--dipo-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1700226040.2150228--dipo-NocturneOp9No2 - train/return__MAX"
"551373","2144.5428654053617","2144.5428654053617","2144.5428654053617","2131.801711660318","2131.801711660318","2131.801711660318"
"552142","2155.315571820119","2155.315571820119","2155.315571820119","2145.2413071370565","2145.2413071370565","2145.2413071370565"
"552911","2161.690743275098","2161.690743275098","2161.690743275098","2151.1579183552335","2151.1579183552335","2151.1579183552335"
"553680","2158.67628101048","2158.67628101048","2158.67628101048","2131.1837323207865","2131.1837323207865","2131.1837323207865"
"554449","2154.411838616265","2154.411838616265","2154.411838616265","2142.1517606367684","2142.1517606367684","2142.1517606367684"
"555218","2169.4988599997737","2169.4988599997737","2169.4988599997737","2141.1834787961975","2141.1834787961975","2141.1834787961975"
"555987","2163.614616740771","2163.614616740771","2163.614616740771","2128.5093888578745","2128.5093888578745","2128.5093888578745"
"556756","2159.5550736766145","2159.5550736766145","2159.5550736766145","2136.296059014994","2136.296059014994","2136.296059014994"
"557525","2160.7112664380234","2160.7112664380234","2160.7112664380234","2153.842294265827","2153.842294265827","2153.842294265827"
"558294","2169.7005228718936","2169.7005228718936","2169.7005228718936","2138.7790126949885","2138.7790126949885","2138.7790126949885"
"559063","2164.038923316664","2164.038923316664","2164.038923316664","2146.352129938307","2146.352129938307","2146.352129938307"
"559832","2142.344551516047","2142.344551516047","2142.344551516047","2147.370994116018","2147.370994116018","2147.370994116018"
"560601","2162.90271587463","2162.90271587463","2162.90271587463","2130.1287947295323","2130.1287947295323","2130.1287947295323"
"561370","2165.540595555042","2165.540595555042","2165.540595555042","2134.9996446236137","2134.9996446236137","2134.9996446236137"
"562139","2156.351956705485","2156.351956705485","2156.351956705485","2145.749500128238","2145.749500128238","2145.749500128238"
"562908","2167.5953477102466","2167.5953477102466","2167.5953477102466","2142.7256624534853","2142.7256624534853","2142.7256624534853"
"563677","2146.9218640932736","2146.9218640932736","2146.9218640932736","2130.6548605052144","2130.6548605052144","2130.6548605052144"
"564446","2161.8722503623762","2161.8722503623762","2161.8722503623762","2135.868254899715","2135.868254899715","2135.868254899715"
"565215","2148.995873478078","2148.995873478078","2148.995873478078","2159.51490337162","2159.51490337162","2159.51490337162"
"565984","2165.9632347730035","2165.9632347730035","2165.9632347730035","2144.184868233841","2144.184868233841","2144.184868233841"
"566753","2160.046302625619","2160.046302625619","2160.046302625619","2155.9155998105457","2155.9155998105457","2155.9155998105457"
"567522","2161.1015951985983","2161.1015951985983","2161.1015951985983","2143.718259545464","2143.718259545464","2143.718259545464"
"568291","2151.633139876168","2151.633139876168","2151.633139876168","2152.3915785238105","2152.3915785238105","2152.3915785238105"
"569060","2165.076126736791","2165.076126736791","2165.076126736791","2145.9024863600757","2145.9024863600757","2145.9024863600757"
"569829","2155.559547795324","2155.559547795324","2155.559547795324","2141.618338971405","2141.618338971405","2141.618338971405"
"570598","2149.5221773890976","2149.5221773890976","2149.5221773890976","2139.9701402270643","2139.9701402270643","2139.9701402270643"
"571367","2153.6105776852432","2153.6105776852432","2153.6105776852432","2127.7501737346315","2127.7501737346315","2127.7501737346315"
"572136","2167.323722322269","2167.323722322269","2167.323722322269","2143.876044331438","2143.876044331438","2143.876044331438"
"572905","2154.4826912639687","2154.4826912639687","2154.4826912639687","2136.3950393177674","2136.3950393177674","2136.3950393177674"
"573674","2167.312535188586","2167.312535188586","2167.312535188586","2120.177924666527","2120.177924666527","2120.177924666527"
"574443","2162.844784829891","2162.844784829891","2162.844784829891","2148.471369540496","2148.471369540496","2148.471369540496"
"575212","2167.732128467825","2167.732128467825","2167.732128467825","2153.994007598483","2153.994007598483","2153.994007598483"
"575981","2158.103106418556","2158.103106418556","2158.103106418556","2137.7534651414976","2137.7534651414976","2137.7534651414976"
"576750","2158.09965556198","2158.09965556198","2158.09965556198","2127.1247354243856","2127.1247354243856","2127.1247354243856"
"577519","2158.016405138035","2158.016405138035","2158.016405138035","2126.5236927332035","2126.5236927332035","2126.5236927332035"
"578288","2157.5784279003587","2157.5784279003587","2157.5784279003587","2155.21697092613","2155.21697092613","2155.21697092613"
"579057","2166.5908030616724","2166.5908030616724","2166.5908030616724","2141.5940814336036","2141.5940814336036","2141.5940814336036"
"579826","2165.791210360343","2165.791210360343","2165.791210360343","2140.1398752796204","2140.1398752796204","2140.1398752796204"
"580595","2164.939486938592","2164.939486938592","2164.939486938592","2137.702616295755","2137.702616295755","2137.702616295755"
"581364","2161.136332263619","2161.136332263619","2161.136332263619","2146.071312779725","2146.071312779725","2146.071312779725"
"582133","2172.9302974521643","2172.9302974521643","2172.9302974521643","2151.358112305475","2151.358112305475","2151.358112305475"
"582902","2165.6808641786315","2165.6808641786315","2165.6808641786315","2141.3804980978616","2141.3804980978616","2141.3804980978616"
"583671","2160.223590913973","2160.223590913973","2160.223590913973","2149.145662497233","2149.145662497233","2149.145662497233"
"584440","2155.1070403169256","2155.1070403169256","2155.1070403169256","2146.4828249070256","2146.4828249070256","2146.4828249070256"
"585209","2152.9399677788965","2152.9399677788965","2152.9399677788965","2156.710695091616","2156.710695091616","2156.710695091616"
"585978","2160.2204578100504","2160.2204578100504","2160.2204578100504","2161.187897965993","2161.187897965993","2161.187897965993"
"586747","2162.9706034346104","2162.9706034346104","2162.9706034346104","2139.7891110379924","2139.7891110379924","2139.7891110379924"
"587516","2161.5167757106633","2161.5167757106633","2161.5167757106633","2147.7912014236663","2147.7912014236663","2147.7912014236663"
"588285","2165.374484661303","2165.374484661303","2165.374484661303","2140.776817899786","2140.776817899786","2140.776817899786"
"589054","2149.8962122407356","2149.8962122407356","2149.8962122407356","2142.111437133085","2142.111437133085","2142.111437133085"
"589823","2170.6829479128405","2170.6829479128405","2170.6829479128405","2145.158196426222","2145.158196426222","2145.158196426222"
"590592","2144.06672342991","2144.06672342991","2144.06672342991","2142.3750195180837","2142.3750195180837","2142.3750195180837"
"591361","2168.4697905203534","2168.4697905203534","2168.4697905203534","2142.6492895372776","2142.6492895372776","2142.6492895372776"
"592130","2142.092531696667","2142.092531696667","2142.092531696667","2149.766303623654","2149.766303623654","2149.766303623654"
"592899","2161.077266158642","2161.077266158642","2161.077266158642","2140.5815679557504","2140.5815679557504","2140.5815679557504"
"593668","2156.243601363735","2156.243601363735","2156.243601363735","2148.584804829929","2148.584804829929","2148.584804829929"
"594437","2172.3326578706265","2172.3326578706265","2172.3326578706265","2143.10300061199","2143.10300061199","2143.10300061199"
"595206","2164.5239872800157","2164.5239872800157","2164.5239872800157","2126.1917059549846","2126.1917059549846","2126.1917059549846"
"595975","2160.2937773020826","2160.2937773020826","2160.2937773020826","2141.9229452099803","2141.9229452099803","2141.9229452099803"
"596744","2163.4781880573237","2163.4781880573237","2163.4781880573237","2151.413178829018","2151.413178829018","2151.413178829018"
"597513","2162.5164244145335","2162.5164244145335","2162.5164244145335","2140.9105860548484","2140.9105860548484","2140.9105860548484"
"598282","2140.1077722321274","2140.1077722321274","2140.1077722321274","2122.5138471546934","2122.5138471546934","2122.5138471546934"
"599051","2158.4233382542434","2158.4233382542434","2158.4233382542434","2147.1395242412937","2147.1395242412937","2147.1395242412937"
"599820","2146.1750157910437","2146.1750157910437","2146.1750157910437","2142.8247659860344","2142.8247659860344","2142.8247659860344"
"600589","2160.112279762839","2160.112279762839","2160.112279762839","2130.299462964431","2130.299462964431","2130.299462964431"
"601358","2160.0765967802045","2160.0765967802045","2160.0765967802045","2142.9185598122726","2142.9185598122726","2142.9185598122726"
"602127","2157.283381858921","2157.283381858921","2157.283381858921","2153.2044917028456","2153.2044917028456","2153.2044917028456"
"602896","2161.7410168558094","2161.7410168558094","2161.7410168558094","2141.660216479271","2141.660216479271","2141.660216479271"
"603665","2156.3635503553387","2156.3635503553387","2156.3635503553387","2158.419863100679","2158.419863100679","2158.419863100679"
"604434","2157.5595509304167","2157.5595509304167","2157.5595509304167","2158.8023020792252","2158.8023020792252","2158.8023020792252"
"605203","2143.8725106164748","2143.8725106164748","2143.8725106164748","2144.91261613944","2144.91261613944","2144.91261613944"
"605972","2160.217690347139","2160.217690347139","2160.217690347139","2129.749253164805","2129.749253164805","2129.749253164805"
"606741","2168.5068448778406","2168.5068448778406","2168.5068448778406","2149.5592611447096","2149.5592611447096","2149.5592611447096"
"607510","2154.390320848492","2154.390320848492","2154.390320848492","2147.713090365711","2147.713090365711","2147.713090365711"
"608279","2154.993525236198","2154.993525236198","2154.993525236198","2139.525894481065","2139.525894481065","2139.525894481065"
"609048","2141.8531684784066","2141.8531684784066","2141.8531684784066","2119.030914227547","2119.030914227547","2119.030914227547"
"609817","2169.923530663461","2169.923530663461","2169.923530663461","2133.4710740678674","2133.4710740678674","2133.4710740678674"
"610586","2148.8415111866548","2148.8415111866548","2148.8415111866548","2147.290495958388","2147.290495958388","2147.290495958388"
"611355","2157.3494939053644","2157.3494939053644","2157.3494939053644","2140.4841750864643","2140.4841750864643","2140.4841750864643"
"612124","2163.7204816645335","2163.7204816645335","2163.7204816645335","2150.411111110756","2150.411111110756","2150.411111110756"
"612893","2160.8718438770165","2160.8718438770165","2160.8718438770165","2132.982829401334","2132.982829401334","2132.982829401334"
"613662","2171.148585900863","2171.148585900863","2171.148585900863","2147.7024159736147","2147.7024159736147","2147.7024159736147"
"614431","2157.800872288055","2157.800872288055","2157.800872288055","2150.957712516569","2150.957712516569","2150.957712516569"
"615200","2163.9174314669744","2163.9174314669744","2163.9174314669744","2147.384988763568","2147.384988763568","2147.384988763568"
"615969","2159.9220834273815","2159.9220834273815","2159.9220834273815","2144.0882404716135","2144.0882404716135","2144.0882404716135"
"616738","2165.770575996686","2165.770575996686","2165.770575996686","2151.554470768757","2151.554470768757","2151.554470768757"
"617507","2178.8207152225273","2178.8207152225273","2178.8207152225273","2150.4103460447977","2150.4103460447977","2150.4103460447977"
"618276","2163.521137717393","2163.521137717393","2163.521137717393","2146.4896317231064","2146.4896317231064","2146.4896317231064"
"619045","2153.6741431865585","2153.6741431865585","2153.6741431865585","2119.475227388509","2119.475227388509","2119.475227388509"
"619814","2156.4580066608182","2156.4580066608182","2156.4580066608182","2137.560524055012","2137.560524055012","2137.560524055012"
"620583","2148.0687919743723","2148.0687919743723","2148.0687919743723","2147.0585364852213","2147.0585364852213","2147.0585364852213"
"621352","2171.5378469338366","2171.5378469338366","2171.5378469338366","2136.5462204448963","2136.5462204448963","2136.5462204448963"
"622121","2160.2589888812786","2160.2589888812786","2160.2589888812786","2136.0243337157267","2136.0243337157267","2136.0243337157267"
"622890","2166.640925117588","2166.640925117588","2166.640925117588","2128.325311937351","2128.325311937351","2128.325311937351"
"623659","2161.372407605225","2161.372407605225","2161.372407605225","2149.029915893128","2149.029915893128","2149.029915893128"
"624428","2170.892710587487","2170.892710587487","2170.892710587487","2125.6739465869064","2125.6739465869064","2125.6739465869064"
"625197","2143.1000646751545","2143.1000646751545","2143.1000646751545","2138.057199848922","2138.057199848922","2138.057199848922"
"625966","2160.8920531359854","2160.8920531359854","2160.8920531359854","2142.9403408969906","2142.9403408969906","2142.9403408969906"
"626735","2153.4867786887726","2153.4867786887726","2153.4867786887726","2135.565162779144","2135.565162779144","2135.565162779144"
"627504","2158.915658396023","2158.915658396023","2158.915658396023","2131.040359255703","2131.040359255703","2131.040359255703"
"628273","2151.5086751570566","2151.5086751570566","2151.5086751570566","2143.918755990268","2143.918755990268","2143.918755990268"
"629042","2168.2142500213076","2168.2142500213076","2168.2142500213076","2133.6350973271183","2133.6350973271183","2133.6350973271183"
"629811","2155.370837460523","2155.370837460523","2155.370837460523","2129.0915978736607","2129.0915978736607","2129.0915978736607"
"630580","2146.5580203945397","2146.5580203945397","2146.5580203945397","2132.9007197738642","2132.9007197738642","2132.9007197738642"
"631349","2155.5438999435055","2155.5438999435055","2155.5438999435055","2118.4786169470967","2118.4786169470967","2118.4786169470967"
"632118","2161.6148918728218","2161.6148918728218","2161.6148918728218","2139.7632118423767","2139.7632118423767","2139.7632118423767"
"632887","2161.888676288793","2161.888676288793","2161.888676288793","2128.753435417803","2128.753435417803","2128.753435417803"
"633656","2162.626212178713","2162.626212178713","2162.626212178713","2147.969156759874","2147.969156759874","2147.969156759874"
"634425","2173.875186616211","2173.875186616211","2173.875186616211","2147.2872280977444","2147.2872280977444","2147.2872280977444"
"635194","2165.625610223917","2165.625610223917","2165.625610223917","2137.6336896087905","2137.6336896087905","2137.6336896087905"
"635963","2158.7733717170595","2158.7733717170595","2158.7733717170595","2131.8982767598636","2131.8982767598636","2131.8982767598636"
"636732","2154.585232504565","2154.585232504565","2154.585232504565","2146.5600960887614","2146.5600960887614","2146.5600960887614"
"637501","2171.557535010388","2171.557535010388","2171.557535010388","2141.389765097047","2141.389765097047","2141.389765097047"
"638270","2161.053320634976","2161.053320634976","2161.053320634976","2150.2732506672282","2150.2732506672282","2150.2732506672282"
"639039","2162.330014442499","2162.330014442499","2162.330014442499","2155.7318207461617","2155.7318207461617","2155.7318207461617"
"639808","2162.646401633692","2162.646401633692","2162.646401633692","2140.03081747899","2140.03081747899","2140.03081747899"
"640577","2148.3429530065496","2148.3429530065496","2148.3429530065496","2144.9194436365037","2144.9194436365037","2144.9194436365037"
"641346","2148.907138461429","2148.907138461429","2148.907138461429","2145.6331225608683","2145.6331225608683","2145.6331225608683"
"642115","2157.124165543107","2157.124165543107","2157.124165543107","2140.8652352553786","2140.8652352553786","2140.8652352553786"
"642884","2149.6091833855953","2149.6091833855953","2149.6091833855953","2139.86105575835","2139.86105575835","2139.86105575835"
"643653","2160.783176975081","2160.783176975081","2160.783176975081","2134.9086217301415","2134.9086217301415","2134.9086217301415"
"644422","2168.5859949273986","2168.5859949273986","2168.5859949273986","2145.8904722503976","2145.8904722503976","2145.8904722503976"
"645191","2154.0598990887875","2154.0598990887875","2154.0598990887875","2140.437006733378","2140.437006733378","2140.437006733378"
"645960","2137.048317555338","2137.048317555338","2137.048317555338","2152.0391416028533","2152.0391416028533","2152.0391416028533"
"646729","2153.2587540570116","2153.2587540570116","2153.2587540570116","2133.5727095507295","2133.5727095507295","2133.5727095507295"
"647498","2157.3662822578613","2157.3662822578613","2157.3662822578613","2149.7153402205786","2149.7153402205786","2149.7153402205786"
"648267","2155.0765422882855","2155.0765422882855","2155.0765422882855","2133.516642334275","2133.516642334275","2133.516642334275"
"649036","2167.2662417874426","2167.2662417874426","2167.2662417874426","2144.223060570085","2144.223060570085","2144.223060570085"
"649805","2152.040706014028","2152.040706014028","2152.040706014028","2131.144869859857","2131.144869859857","2131.144869859857"
"650574","2154.9120238547534","2154.9120238547534","2154.9120238547534","2136.5034642878104","2136.5034642878104","2136.5034642878104"
"651343","2163.6517777956124","2163.6517777956124","2163.6517777956124","2154.1631950886253","2154.1631950886253","2154.1631950886253"
"652112","2164.0682261914108","2164.0682261914108","2164.0682261914108","2133.4737207942094","2133.4737207942094","2133.4737207942094"
"652881","2161.511222697714","2161.511222697714","2161.511222697714","2139.2013491723537","2139.2013491723537","2139.2013491723537"
"653650","2160.1927375281334","2160.1927375281334","2160.1927375281334","2143.2251865106086","2143.2251865106086","2143.2251865106086"
"654419","2160.760248664669","2160.760248664669","2160.760248664669","2147.68308878236","2147.68308878236","2147.68308878236"
"655188","2154.0544223982442","2154.0544223982442","2154.0544223982442","2149.435307352093","2149.435307352093","2149.435307352093"
"655957","2158.191101237831","2158.191101237831","2158.191101237831","2150.958452710506","2150.958452710506","2150.958452710506"
"656726","2147.452856174697","2147.452856174697","2147.452856174697","2141.5570082468926","2141.5570082468926","2141.5570082468926"
"657495","2163.7850936808863","2163.7850936808863","2163.7850936808863","2138.3086455662706","2138.3086455662706","2138.3086455662706"
"658264","2171.1738820176856","2171.1738820176856","2171.1738820176856","2150.171294119245","2150.171294119245","2150.171294119245"
"659033","2161.400351500844","2161.400351500844","2161.400351500844","2135.052887478349","2135.052887478349","2135.052887478349"
"659802","2145.705664077822","2145.705664077822","2145.705664077822","2153.584747469229","2153.584747469229","2153.584747469229"
"660571","2159.1031434319607","2159.1031434319607","2159.1031434319607","2140.0110788465954","2140.0110788465954","2140.0110788465954"
"661340","2155.5076144070636","2155.5076144070636","2155.5076144070636","2147.1224959438828","2147.1224959438828","2147.1224959438828"
"662109","2154.879981667629","2154.879981667629","2154.879981667629","2145.875239584164","2145.875239584164","2145.875239584164"
"662878","2157.981198874619","2157.981198874619","2157.981198874619","2147.662389561623","2147.662389561623","2147.662389561623"
"663647","2156.2807048031323","2156.2807048031323","2156.2807048031323","2145.360532774646","2145.360532774646","2145.360532774646"
"664416","2149.5986560061","2149.5986560061","2149.5986560061","2162.6326755607297","2162.6326755607297","2162.6326755607297"
"665185","2155.488828156682","2155.488828156682","2155.488828156682","2154.3569671398177","2154.3569671398177","2154.3569671398177"
"665954","2149.915416107301","2149.915416107301","2149.915416107301","2140.8903814441487","2140.8903814441487","2140.8903814441487"
"666723","2165.0153235768257","2165.0153235768257","2165.0153235768257","2142.2747509920164","2142.2747509920164","2142.2747509920164"
"667492","2169.499761778368","2169.499761778368","2169.499761778368","2159.9277924707512","2159.9277924707512","2159.9277924707512"
"668261","2157.8140032974807","2157.8140032974807","2157.8140032974807","2134.319050940864","2134.319050940864","2134.319050940864"
"669030","2134.8270606402048","2134.8270606402048","2134.8270606402048","2137.3332011438706","2137.3332011438706","2137.3332011438706"
"669799","2159.7411199851103","2159.7411199851103","2159.7411199851103","2125.9069479513023","2125.9069479513023","2125.9069479513023"
"670568","2152.4878398304636","2152.4878398304636","2152.4878398304636","2144.9056713946397","2144.9056713946397","2144.9056713946397"
"671337","2155.01843135018","2155.01843135018","2155.01843135018","2142.23440719775","2142.23440719775","2142.23440719775"
"672106","2172.4669189098354","2172.4669189098354","2172.4669189098354","2130.356827781117","2130.356827781117","2130.356827781117"
"672875","2141.781460166751","2141.781460166751","2141.781460166751","2139.228094211698","2139.228094211698","2139.228094211698"
"673644","2173.355866820308","2173.355866820308","2173.355866820308","2142.7626197686604","2142.7626197686604","2142.7626197686604"
"674413","2154.939956187577","2154.939956187577","2154.939956187577","2123.6330094095974","2123.6330094095974","2123.6330094095974"
"675182","2156.5005705407034","2156.5005705407034","2156.5005705407034","2161.0151919550613","2161.0151919550613","2161.0151919550613"
"675951","2159.262695019481","2159.262695019481","2159.262695019481","2149.6449477767064","2149.6449477767064","2149.6449477767064"
"676720","2158.20313342314","2158.20313342314","2158.20313342314","2137.722010666481","2137.722010666481","2137.722010666481"
"677489","2158.469773134857","2158.469773134857","2158.469773134857","2157.596069457148","2157.596069457148","2157.596069457148"
"678258","2158.7432787186685","2158.7432787186685","2158.7432787186685","2144.492919617263","2144.492919617263","2144.492919617263"
"679027","2156.112688770799","2156.112688770799","2156.112688770799","2151.111287352662","2151.111287352662","2151.111287352662"
"679796","2161.3388115372795","2161.3388115372795","2161.3388115372795","2140.8165699972496","2140.8165699972496","2140.8165699972496"
"680565","2157.601750471054","2157.601750471054","2157.601750471054","2140.112633315746","2140.112633315746","2140.112633315746"
"681334","2160.803075083634","2160.803075083634","2160.803075083634","2142.687337433821","2142.687337433821","2142.687337433821"
"682103","2156.5733698506824","2156.5733698506824","2156.5733698506824","2148.7659570860374","2148.7659570860374","2148.7659570860374"
"682872","2165.865119056583","2165.865119056583","2165.865119056583","2146.405336254752","2146.405336254752","2146.405336254752"
"683641","2155.1641577959963","2155.1641577959963","2155.1641577959963","2148.0095123852975","2148.0095123852975","2148.0095123852975"
"684410","2150.3540254169284","2150.3540254169284","2150.3540254169284","2153.5349482667475","2153.5349482667475","2153.5349482667475"
"685179","2153.535363071988","2153.535363071988","2153.535363071988","2146.0366517659318","2146.0366517659318","2146.0366517659318"
"685948","2153.2283277924885","2153.2283277924885","2153.2283277924885","2135.575851452401","2135.575851452401","2135.575851452401"
"686717","2154.760556821469","2154.760556821469","2154.760556821469","2154.005532293917","2154.005532293917","2154.005532293917"
"687486","2166.888390175819","2166.888390175819","2166.888390175819","2146.0827808050635","2146.0827808050635","2146.0827808050635"
"688255","2157.1500453578315","2157.1500453578315","2157.1500453578315","2138.5936336923824","2138.5936336923824","2138.5936336923824"
"689024","2166.2768030215652","2166.2768030215652","2166.2768030215652","2142.276332844839","2142.276332844839","2142.276332844839"
"689793","2157.7671422297058","2157.7671422297058","2157.7671422297058","2141.917256936187","2141.917256936187","2141.917256936187"
"690562","2159.414882992097","2159.414882992097","2159.414882992097","2144.2847448474836","2144.2847448474836","2144.2847448474836"
"691331","2159.6566511323394","2159.6566511323394","2159.6566511323394","2136.991080322849","2136.991080322849","2136.991080322849"
"692100","2161.469731629513","2161.469731629513","2161.469731629513","2150.500407727409","2150.500407727409","2150.500407727409"
"692869","2155.8362664820565","2155.8362664820565","2155.8362664820565","2136.0407223146703","2136.0407223146703","2136.0407223146703"
"693638","2161.884021942938","2161.884021942938","2161.884021942938","2153.122232542913","2153.122232542913","2153.122232542913"
"694407","2168.764588140659","2168.764588140659","2168.764588140659","2133.0708015135233","2133.0708015135233","2133.0708015135233"
"695176","2170.398729316076","2170.398729316076","2170.398729316076","2133.7820871156455","2133.7820871156455","2133.7820871156455"
"695945","2154.7289681529637","2154.7289681529637","2154.7289681529637","2155.6330829909743","2155.6330829909743","2155.6330829909743"
"696714","2162.3669761935002","2162.3669761935002","2162.3669761935002","2152.107367582728","2152.107367582728","2152.107367582728"
"697483","2154.317463596576","2154.317463596576","2154.317463596576","2149.867605714773","2149.867605714773","2149.867605714773"
"698252","2170.279451090803","2170.279451090803","2170.279451090803","2147.4339728770115","2147.4339728770115","2147.4339728770115"
"699021","2163.479457488835","2163.479457488835","2163.479457488835","2132.139577304006","2132.139577304006","2132.139577304006"
"699790","2174.9816837379562","2174.9816837379562","2174.9816837379562","2135.922902373453","2135.922902373453","2135.922902373453"
"700559","2156.084729692294","2156.084729692294","2156.084729692294","2136.7296899905964","2136.7296899905964","2136.7296899905964"
"701328","2170.2317676911707","2170.2317676911707","2170.2317676911707","2150.0552248971712","2150.0552248971712","2150.0552248971712"
"702097","2159.075501272269","2159.075501272269","2159.075501272269","2136.2896056656823","2136.2896056656823","2136.2896056656823"
"702866","2165.251615477584","2165.251615477584","2165.251615477584","2142.75805290682","2142.75805290682","2142.75805290682"
"703635","2151.8792116543227","2151.8792116543227","2151.8792116543227","2153.4577672524483","2153.4577672524483","2153.4577672524483"
"704404","2173.8343017222132","2173.8343017222132","2173.8343017222132","2159.0800111927383","2159.0800111927383","2159.0800111927383"
"705173","2170.2482046362584","2170.2482046362584","2170.2482046362584","2137.117723188262","2137.117723188262","2137.117723188262"
"705942","2164.0587279973674","2164.0587279973674","2164.0587279973674","2138.0481522525756","2138.0481522525756","2138.0481522525756"
"706711","2162.040997144254","2162.040997144254","2162.040997144254","2153.1364617659983","2153.1364617659983","2153.1364617659983"
"707480","2166.960063531669","2166.960063531669","2166.960063531669","2127.6804808234738","2127.6804808234738","2127.6804808234738"
"708249","2161.248790078317","2161.248790078317","2161.248790078317","2151.5782414916653","2151.5782414916653","2151.5782414916653"
"709018","2153.0226088341556","2153.0226088341556","2153.0226088341556","2135.5849208198565","2135.5849208198565","2135.5849208198565"
"709787","2164.1479666157975","2164.1479666157975","2164.1479666157975","2136.8908583080183","2136.8908583080183","2136.8908583080183"
"710556","2155.8252824022893","2155.8252824022893","2155.8252824022893","2146.2499381378498","2146.2499381378498","2146.2499381378498"
"711325","2164.1807436534596","2164.1807436534596","2164.1807436534596","2144.2334184571405","2144.2334184571405","2144.2334184571405"
"712094","2169.308561266818","2169.308561266818","2169.308561266818","2142.255175773472","2142.255175773472","2142.255175773472"
"712863","2157.021421329481","2157.021421329481","2157.021421329481","2157.571861730877","2157.571861730877","2157.571861730877"
"713632","2150.40526805929","2150.40526805929","2150.40526805929","2144.6907203723117","2144.6907203723117","2144.6907203723117"
"714401","2149.216237160695","2149.216237160695","2149.216237160695","2147.37268526151","2147.37268526151","2147.37268526151"
"715170","2168.67117346075","2168.67117346075","2168.67117346075","2146.1641767883093","2146.1641767883093","2146.1641767883093"
"715939","2166.5258250441834","2166.5258250441834","2166.5258250441834","2140.2069101260686","2140.2069101260686","2140.2069101260686"
"716708","2162.688092766544","2162.688092766544","2162.688092766544","2136.2257138857813","2136.2257138857813","2136.2257138857813"
"717477","2157.067893326879","2157.067893326879","2157.067893326879","2147.648954921929","2147.648954921929","2147.648954921929"
"718246","2166.23451657046","2166.23451657046","2166.23451657046","2152.9662419983047","2152.9662419983047","2152.9662419983047"
"719015","2156.21237531397","2156.21237531397","2156.21237531397","2151.787419955233","2151.787419955233","2151.787419955233"
"719784","2155.227021804463","2155.227021804463","2155.227021804463","2146.9552777652584","2146.9552777652584","2146.9552777652584"
"720553","2157.0320874718623","2157.0320874718623","2157.0320874718623","2151.3867343372194","2151.3867343372194","2151.3867343372194"
"721322","2161.5936166453525","2161.5936166453525","2161.5936166453525","2141.5856716436065","2141.5856716436065","2141.5856716436065"
"722091","2159.4893041612067","2159.4893041612067","2159.4893041612067","2156.053453023801","2156.053453023801","2156.053453023801"
"722860","2155.483154949804","2155.483154949804","2155.483154949804","2134.3131191372213","2134.3131191372213","2134.3131191372213"
"723629","2159.2568810119474","2159.2568810119474","2159.2568810119474","2149.696715102328","2149.696715102328","2149.696715102328"
"724398","2154.8579422218113","2154.8579422218113","2154.8579422218113","2141.684741136623","2141.684741136623","2141.684741136623"
"725167","2163.2118197206","2163.2118197206","2163.2118197206","2130.4437432334976","2130.4437432334976","2130.4437432334976"
"725936","2159.396513514914","2159.396513514914","2159.396513514914","2151.1100263315757","2151.1100263315757","2151.1100263315757"
"726705","2144.615723981552","2144.615723981552","2144.615723981552","2157.486415892819","2157.486415892819","2157.486415892819"
"727474","2153.652244515957","2153.652244515957","2153.652244515957","2134.784536563561","2134.784536563561","2134.784536563561"
"728243","2148.6454248524465","2148.6454248524465","2148.6454248524465","2137.294269529987","2137.294269529987","2137.294269529987"
"729012","2163.8475992077583","2163.8475992077583","2163.8475992077583","2147.7927907796243","2147.7927907796243","2147.7927907796243"
"729781","2157.014566808305","2157.014566808305","2157.014566808305","2149.2776250691018","2149.2776250691018","2149.2776250691018"
"730550","2161.8771213644122","2161.8771213644122","2161.8771213644122","2144.7336725811642","2144.7336725811642","2144.7336725811642"
"731319","2142.2231808175943","2142.2231808175943","2142.2231808175943","2132.434402158188","2132.434402158188","2132.434402158188"
"732088","2161.936406042011","2161.936406042011","2161.936406042011","2146.561602561438","2146.561602561438","2146.561602561438"
"732857","2165.4756301193756","2165.4756301193756","2165.4756301193756","2135.7834059356833","2135.7834059356833","2135.7834059356833"
"733626","2158.117924098426","2158.117924098426","2158.117924098426","2125.1440549161434","2125.1440549161434","2125.1440549161434"
"734395","2173.8977398683032","2173.8977398683032","2173.8977398683032","2147.7935783232188","2147.7935783232188","2147.7935783232188"
"735164","2158.290227584109","2158.290227584109","2158.290227584109","2149.3682076172727","2149.3682076172727","2149.3682076172727"
"735933","2164.872021582526","2164.872021582526","2164.872021582526","2160.249164087546","2160.249164087546","2160.249164087546"
"736702","2154.636024466267","2154.636024466267","2154.636024466267","2152.218000751757","2152.218000751757","2152.218000751757"
