"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"866663","","","","2190.5108252415876","2190.5108252415876","2190.5108252415876"
"867432","","","","2190.637393201763","2190.637393201763","2190.637393201763"
"868201","","","","2192.176017193558","2192.176017193558","2192.176017193558"
"868970","","","","2191.9867719243525","2191.9867719243525","2191.9867719243525"
"869739","","","","2190.2834350935746","2190.2834350935746","2190.2834350935746"
"870508","","","","2182.2379772705362","2182.2379772705362","2182.2379772705362"
"871277","","","","2189.641721676796","2189.641721676796","2189.641721676796"
"872046","","","","2176.408108389819","2176.408108389819","2176.408108389819"
"872815","","","","2179.201756673131","2179.201756673131","2179.201756673131"
"873584","","","","2191.7940339208617","2191.7940339208617","2191.7940339208617"
"874353","","","","2193.368759745596","2193.368759745596","2193.368759745596"
"875122","","","","2184.069725265847","2184.069725265847","2184.069725265847"
"875891","","","","2187.426482873333","2187.426482873333","2187.426482873333"
"876660","","","","2196.2621715355103","2196.2621715355103","2196.2621715355103"
"877429","","","","2195.1260826155994","2195.1260826155994","2195.1260826155994"
"878198","","","","2198.9901600818657","2198.9901600818657","2198.9901600818657"
"878967","","","","2186.6485392802633","2186.6485392802633","2186.6485392802633"
"879736","","","","2188.15715611297","2188.15715611297","2188.15715611297"
"880505","","","","2184.9229646333765","2184.9229646333765","2184.9229646333765"
"881274","","","","2171.5187536245253","2171.5187536245253","2171.5187536245253"
"882043","","","","2197.959486709637","2197.959486709637","2197.959486709637"
"882812","","","","2200.1193127955007","2200.1193127955007","2200.1193127955007"
"883581","","","","2189.6587353072696","2189.6587353072696","2189.6587353072696"
"884350","","","","2187.4527255399266","2187.4527255399266","2187.4527255399266"
"885119","","","","2188.6558219248273","2188.6558219248273","2188.6558219248273"
"885888","","","","2189.265105947438","2189.265105947438","2189.265105947438"
"886657","","","","2194.1207810570872","2194.1207810570872","2194.1207810570872"
"887426","","","","2192.977816126115","2192.977816126115","2192.977816126115"
"888195","","","","2190.163014440614","2190.163014440614","2190.163014440614"
"888964","","","","2179.4025029481477","2179.4025029481477","2179.4025029481477"
"889733","","","","2178.0335455232457","2178.0335455232457","2178.0335455232457"
"890502","","","","2176.288453826573","2176.288453826573","2176.288453826573"
"891271","","","","2188.7334907181025","2188.7334907181025","2188.7334907181025"
"892040","","","","2192.9900438757786","2192.9900438757786","2192.9900438757786"
"892809","","","","2192.827662547657","2192.827662547657","2192.827662547657"
"893578","","","","2184.252809321876","2184.252809321876","2184.252809321876"
"894347","","","","2192.307203077801","2192.307203077801","2192.307203077801"
"895116","","","","2191.102921342604","2191.102921342604","2191.102921342604"
"895885","","","","2188.97827118005","2188.97827118005","2188.97827118005"
"896654","","","","2183.4141739052416","2183.4141739052416","2183.4141739052416"
"897423","","","","2195.9847927510336","2195.9847927510336","2195.9847927510336"
"898192","","","","2194.9230589536683","2194.9230589536683","2194.9230589536683"
"898961","","","","2183.2026224280585","2183.2026224280585","2183.2026224280585"
"899730","","","","2188.9362153410916","2188.9362153410916","2188.9362153410916"
"900499","","","","2188.4409738192767","2188.4409738192767","2188.4409738192767"
"901268","","","","2179.0946058339796","2179.0946058339796","2179.0946058339796"
"902037","","","","2188.9668232599943","2188.9668232599943","2188.9668232599943"
"902806","","","","2195.2362907091624","2195.2362907091624","2195.2362907091624"
"903575","","","","2191.651863537874","2191.651863537874","2191.651863537874"
"904344","","","","2195.569603138063","2195.569603138063","2195.569603138063"
"905113","","","","2204.1521236437934","2204.1521236437934","2204.1521236437934"
"905882","","","","2179.994982511602","2179.994982511602","2179.994982511602"
"906651","","","","2186.4747959161937","2186.4747959161937","2186.4747959161937"
"907420","","","","2190.8459955869303","2190.8459955869303","2190.8459955869303"
"908189","","","","2192.9452723646846","2192.9452723646846","2192.9452723646846"
"908958","","","","2189.7424280993755","2189.7424280993755","2189.7424280993755"
"909727","","","","2186.5626048000613","2186.5626048000613","2186.5626048000613"
"910496","","","","2200.3023614738","2200.3023614738","2200.3023614738"
"911265","","","","2202.8462709195564","2202.8462709195564","2202.8462709195564"
"912034","","","","2189.494287354654","2189.494287354654","2189.494287354654"
"912803","","","","2189.982809967443","2189.982809967443","2189.982809967443"
"913572","","","","2189.7402728142697","2189.7402728142697","2189.7402728142697"
"914341","","","","2200.021497592604","2200.021497592604","2200.021497592604"
"915110","","","","2190.3241551335905","2190.3241551335905","2190.3241551335905"
"915879","","","","2191.8112747067617","2191.8112747067617","2191.8112747067617"
"916648","","","","2187.82476641261","2187.82476641261","2187.82476641261"
"917417","","","","2188.7098667879427","2188.7098667879427","2188.7098667879427"
"918186","","","","2191.1013295391717","2191.1013295391717","2191.1013295391717"
"918955","","","","2194.76494702238","2194.76494702238","2194.76494702238"
"919724","","","","2198.798410020125","2198.798410020125","2198.798410020125"
"920493","","","","2195.3279845096163","2195.3279845096163","2195.3279845096163"
"921262","","","","2187.615712022669","2187.615712022669","2187.615712022669"
"922031","","","","2201.7062950521954","2201.7062950521954","2201.7062950521954"
"922800","","","","2188.59884261184","2188.59884261184","2188.59884261184"
"923569","","","","2193.204892561812","2193.204892561812","2193.204892561812"
"924338","","","","2181.3701829878023","2181.3701829878023","2181.3701829878023"
"925107","","","","2195.6088145465","2195.6088145465","2195.6088145465"
"925876","","","","2187.77721511084","2187.77721511084","2187.77721511084"
"926645","","","","2193.3081301284124","2193.3081301284124","2193.3081301284124"
"927414","","","","2186.883841925159","2186.883841925159","2186.883841925159"
"928183","","","","2197.3589648890907","2197.3589648890907","2197.3589648890907"
"928952","","","","2188.0743165598774","2188.0743165598774","2188.0743165598774"
"929721","","","","2194.4345712065524","2194.4345712065524","2194.4345712065524"
"930490","","","","2199.0610880643444","2199.0610880643444","2199.0610880643444"
"931259","","","","2183.413320569142","2183.413320569142","2183.413320569142"
"932028","","","","2192.9438736159705","2192.9438736159705","2192.9438736159705"
"932797","","","","2198.4867889011252","2198.4867889011252","2198.4867889011252"
"933566","","","","2192.1619115713056","2192.1619115713056","2192.1619115713056"
"934335","","","","2189.255061514263","2189.255061514263","2189.255061514263"
"935104","","","","2187.8182251748904","2187.8182251748904","2187.8182251748904"
"935873","","","","2191.2653506545907","2191.2653506545907","2191.2653506545907"
"936642","","","","2184.640364388972","2184.640364388972","2184.640364388972"
"937411","","","","2186.7326524824553","2186.7326524824553","2186.7326524824553"
"938180","","","","2184.4946788364537","2184.4946788364537","2184.4946788364537"
"938949","","","","2170.634004036697","2170.634004036697","2170.634004036697"
"939718","","","","2191.599478087722","2191.599478087722","2191.599478087722"
"940487","","","","2190.599484800312","2190.599484800312","2190.599484800312"
"941256","","","","2200.6581871152507","2200.6581871152507","2200.6581871152507"
"942025","","","","2190.97619143697","2190.97619143697","2190.97619143697"
"942794","","","","2182.9056924986526","2182.9056924986526","2182.9056924986526"
"943563","","","","2192.2591617450794","2192.2591617450794","2192.2591617450794"
"944332","","","","2186.071722228732","2186.071722228732","2186.071722228732"
"945101","","","","2193.5972820734755","2193.5972820734755","2193.5972820734755"
"945870","","","","2198.018512749592","2198.018512749592","2198.018512749592"
"946639","","","","2192.1368780917282","2192.1368780917282","2192.1368780917282"
"947408","","","","2184.4397253649668","2184.4397253649668","2184.4397253649668"
"948177","","","","2194.7648323078324","2194.7648323078324","2194.7648323078324"
"948946","","","","2197.341179370617","2197.341179370617","2197.341179370617"
"949715","","","","2201.3756705442565","2201.3756705442565","2201.3756705442565"
"950484","","","","2190.1753605701424","2190.1753605701424","2190.1753605701424"
"951253","","","","2193.8101656977324","2193.8101656977324","2193.8101656977324"
"952022","","","","2190.576532326052","2190.576532326052","2190.576532326052"
"952791","","","","2202.6118678696157","2202.6118678696157","2202.6118678696157"
"953560","","","","2182.931663695349","2182.931663695349","2182.931663695349"
"954329","","","","2201.051377257375","2201.051377257375","2201.051377257375"
"955098","","","","2193.5908480733938","2193.5908480733938","2193.5908480733938"
"955867","","","","2206.1178986364425","2206.1178986364425","2206.1178986364425"
"956636","","","","2187.7453841408965","2187.7453841408965","2187.7453841408965"
"957405","","","","2193.2194120999397","2193.2194120999397","2193.2194120999397"
"958174","","","","2192.952629834094","2192.952629834094","2192.952629834094"
"958943","","","","2183.1906343592113","2183.1906343592113","2183.1906343592113"
"959712","","","","2198.367907735213","2198.367907735213","2198.367907735213"
"960481","","","","2202.8365233103914","2202.8365233103914","2202.8365233103914"
"961250","","","","2178.082205030469","2178.082205030469","2178.082205030469"
"962019","","","","2194.2943453581765","2194.2943453581765","2194.2943453581765"
"962788","","","","2194.638234582178","2194.638234582178","2194.638234582178"
"963557","","","","2197.122262903617","2197.122262903617","2197.122262903617"
"964326","","","","2190.3836432068147","2190.3836432068147","2190.3836432068147"
"965095","","","","2180.169827173681","2180.169827173681","2180.169827173681"
"965864","","","","2195.967200890847","2195.967200890847","2195.967200890847"
"966633","","","","2193.503265533808","2193.503265533808","2193.503265533808"
"967402","","","","2198.7261365749578","2198.7261365749578","2198.7261365749578"
"968171","","","","2205.202264707478","2205.202264707478","2205.202264707478"
"968940","","","","2200.504439226396","2200.504439226396","2200.504439226396"
"969709","","","","2192.0997312720247","2192.0997312720247","2192.0997312720247"
"970478","","","","2168.810732911335","2168.810732911335","2168.810732911335"
"971247","","","","2186.9167457353956","2186.9167457353956","2186.9167457353956"
"972016","","","","2201.1288950319463","2201.1288950319463","2201.1288950319463"
"972785","","","","2185.5181411865055","2185.5181411865055","2185.5181411865055"
"973554","","","","2192.181139578295","2192.181139578295","2192.181139578295"
"974323","","","","2183.0434797146627","2183.0434797146627","2183.0434797146627"
"975092","","","","2207.0924093550384","2207.0924093550384","2207.0924093550384"
"975861","","","","2191.4486415543693","2191.4486415543693","2191.4486415543693"
"976630","","","","2190.4581408468002","2190.4581408468002","2190.4581408468002"
"977399","","","","2187.9592775955593","2187.9592775955593","2187.9592775955593"
"978168","","","","2198.0253474449473","2198.0253474449473","2198.0253474449473"
"978937","","","","2202.177959237485","2202.177959237485","2202.177959237485"
"979706","","","","2192.1983967713304","2192.1983967713304","2192.1983967713304"
"980475","","","","2190.6944316026666","2190.6944316026666","2190.6944316026666"
"981244","","","","2197.5786693307937","2197.5786693307937","2197.5786693307937"
"982013","","","","2175.478032989968","2175.478032989968","2175.478032989968"
"982782","","","","2199.932169964557","2199.932169964557","2199.932169964557"
"983551","","","","2192.106449993058","2192.106449993058","2192.106449993058"
"984320","","","","2195.5690399392724","2195.5690399392724","2195.5690399392724"
"985089","","","","2188.8821604971954","2188.8821604971954","2188.8821604971954"
"985858","","","","2191.216233920095","2191.216233920095","2191.216233920095"
"986627","","","","2199.092600175905","2199.092600175905","2199.092600175905"
"987396","","","","2189.7054980844973","2189.7054980844973","2189.7054980844973"
"988165","","","","2187.248439760438","2187.248439760438","2187.248439760438"
"988934","","","","2182.750574071772","2182.750574071772","2182.750574071772"
"989703","","","","2196.2257978717066","2196.2257978717066","2196.2257978717066"
"990472","","","","2185.6947259945086","2185.6947259945086","2185.6947259945086"
"991241","","","","2193.169847952786","2193.169847952786","2193.169847952786"
"992010","","","","2177.3038439347524","2177.3038439347524","2177.3038439347524"
"992779","","","","2191.606640521253","2191.606640521253","2191.606640521253"
"993548","","","","2185.7666010543935","2185.7666010543935","2185.7666010543935"
"994317","","","","2193.8339234594155","2193.8339234594155","2193.8339234594155"
"995086","","","","2183.742739227678","2183.742739227678","2183.742739227678"
"995855","","","","2182.593385679608","2182.593385679608","2182.593385679608"
"996624","","","","2178.890643128667","2178.890643128667","2178.890643128667"
"997393","","","","2188.7620024874477","2188.7620024874477","2188.7620024874477"
"998162","","","","2192.428562027708","2192.428562027708","2192.428562027708"
"998931","","","","2184.1628195088274","2184.1628195088274","2184.1628195088274"
"999700","","","","2197.036705192737","2197.036705192737","2197.036705192737"
"1000469","","","","2192.8052568289972","2192.8052568289972","2192.8052568289972"
"1001238","","","","2185.042025253782","2185.042025253782","2185.042025253782"
"1002007","","","","2193.809008497071","2193.809008497071","2193.809008497071"
"1002776","","","","2193.92191102431","2193.92191102431","2193.92191102431"
"1003545","","","","2191.961229335753","2191.961229335753","2191.961229335753"
"1004314","","","","2199.975924361944","2199.975924361944","2199.975924361944"
"1005083","","","","2204.0054413630724","2204.0054413630724","2204.0054413630724"
"1005852","","","","2198.2616513859634","2198.2616513859634","2198.2616513859634"
"1006621","","","","2196.72382785134","2196.72382785134","2196.72382785134"
"1007390","","","","2190.062122491499","2190.062122491499","2190.062122491499"
"1008159","","","","2185.4208030918967","2185.4208030918967","2185.4208030918967"
"1008928","","","","2196.8813003890864","2196.8813003890864","2196.8813003890864"
"1009697","","","","2190.5745582325244","2190.5745582325244","2190.5745582325244"
"1010466","","","","2193.4076509441197","2193.4076509441197","2193.4076509441197"
"1011235","","","","2184.4845956938043","2184.4845956938043","2184.4845956938043"
"1012004","","","","2192.143655087648","2192.143655087648","2192.143655087648"
"1012773","","","","2203.1401443598575","2203.1401443598575","2203.1401443598575"
"1013542","","","","2183.634998239469","2183.634998239469","2183.634998239469"
"1014311","","","","2198.932948841292","2198.932948841292","2198.932948841292"
"1015080","","","","2195.645766104715","2195.645766104715","2195.645766104715"
"1015849","","","","2190.8963268066336","2190.8963268066336","2190.8963268066336"
"1016618","","","","2193.0836274808403","2193.0836274808403","2193.0836274808403"
"1017387","","","","2201.0753804571696","2201.0753804571696","2201.0753804571696"
"1018156","","","","2188.9683053403887","2188.9683053403887","2188.9683053403887"
"1018925","","","","2199.4472449451196","2199.4472449451196","2199.4472449451196"
"1019694","","","","2191.8142545589817","2191.8142545589817","2191.8142545589817"
"1020463","","","","2196.4513051930326","2196.4513051930326","2196.4513051930326"
"1021232","","","","2194.7433423030684","2194.7433423030684","2194.7433423030684"
"1022001","","","","2196.3661513138654","2196.3661513138654","2196.3661513138654"
"1022770","","","","2191.3170710503996","2191.3170710503996","2191.3170710503996"
"1023539","","","","2187.7475225931034","2187.7475225931034","2187.7475225931034"
"1024308","","","","2195.7092566151778","2195.7092566151778","2195.7092566151778"
"1025077","","","","2200.3352250276216","2200.3352250276216","2200.3352250276216"
"1025846","","","","2192.5300417902013","2192.5300417902013","2192.5300417902013"
"1026615","","","","2202.610221637417","2202.610221637417","2202.610221637417"
"1027384","","","","2192.8788904485955","2192.8788904485955","2192.8788904485955"
"1028153","","","","2198.465766839211","2198.465766839211","2198.465766839211"
"1028922","","","","2182.4647928417103","2182.4647928417103","2182.4647928417103"
"1029691","","","","2193.7416394963902","2193.7416394963902","2193.7416394963902"
"1030460","","","","2186.6688950487605","2186.6688950487605","2186.6688950487605"
"1031229","","","","2189.854373019406","2189.854373019406","2189.854373019406"
"1031998","","","","2202.821934560731","2202.821934560731","2202.821934560731"
"1032767","","","","2190.636494991235","2190.636494991235","2190.636494991235"
"1033536","","","","2194.030306267754","2194.030306267754","2194.030306267754"
"1034305","","","","2194.4328867173135","2194.4328867173135","2194.4328867173135"
"1035074","","","","2190.746973136608","2190.746973136608","2190.746973136608"
"1035843","","","","2183.935361184754","2183.935361184754","2183.935361184754"
"1036612","","","","2174.1781798439088","2174.1781798439088","2174.1781798439088"
"1037381","","","","2197.6273342740233","2197.6273342740233","2197.6273342740233"
"1038150","","","","2188.0941434078027","2188.0941434078027","2188.0941434078027"
"1038919","","","","2176.408913205655","2176.408913205655","2176.408913205655"
"1039688","","","","2196.393222508414","2196.393222508414","2196.393222508414"
"1040457","","","","2182.607658096072","2182.607658096072","2182.607658096072"
"1041226","","","","2194.362813157158","2194.362813157158","2194.362813157158"
"1041995","","","","2190.1360482943373","2190.1360482943373","2190.1360482943373"
"1042764","","","","2203.9746953547815","2203.9746953547815","2203.9746953547815"
"1043533","","","","2190.2941875546894","2190.2941875546894","2190.2941875546894"
"1044302","","","","2203.912444908808","2203.912444908808","2203.912444908808"
"1045071","","","","2176.806948116112","2176.806948116112","2176.806948116112"
"1045840","","","","2188.745707494353","2188.745707494353","2188.745707494353"
"1046609","","","","2184.4264715587697","2184.4264715587697","2184.4264715587697"
"1047378","","","","2204.2102435766137","2204.2102435766137","2204.2102435766137"
"1048147","","","","2196.293443550658","2196.293443550658","2196.293443550658"
"1048916","","","","2185.456571230748","2185.456571230748","2185.456571230748"
"1049685","","","","2199.9155264548676","2199.9155264548676","2199.9155264548676"
"1050454","","","","2182.0856514809343","2182.0856514809343","2182.0856514809343"
"1051223","","","","2186.175647061747","2186.175647061747","2186.175647061747"
"1051992","","","","2197.4120864507604","2197.4120864507604","2197.4120864507604"
"1052761","","","","2190.7137603231686","2190.7137603231686","2190.7137603231686"
"1053530","","","","2189.0510539525108","2189.0510539525108","2189.0510539525108"
"1054299","","","","2188.672593668332","2188.672593668332","2188.672593668332"
"1055068","","","","2192.7174458538316","2192.7174458538316","2192.7174458538316"
"1055837","","","","2204.2877679179305","2204.2877679179305","2204.2877679179305"
"1056606","","","","2187.8539364142725","2187.8539364142725","2187.8539364142725"
"1057375","","","","2188.382493889826","2188.382493889826","2188.382493889826"
"1058144","","","","2188.589287725358","2188.589287725358","2188.589287725358"
"1058913","","","","2184.9267017230436","2184.9267017230436","2184.9267017230436"
"1059682","","","","2181.6483362495255","2181.6483362495255","2181.6483362495255"
"1060451","","","","2196.6489628801173","2196.6489628801173","2196.6489628801173"
"1061220","","","","2185.55628949762","2185.55628949762","2185.55628949762"
"1061989","","","","2189.572440982735","2189.572440982735","2189.572440982735"
"1062758","","","","2194.5307634755436","2194.5307634755436","2194.5307634755436"
"1063527","","","","2186.411361231775","2186.411361231775","2186.411361231775"
"1064296","","","","2201.0957517010543","2201.0957517010543","2201.0957517010543"
"1065065","","","","2202.0749432128487","2202.0749432128487","2202.0749432128487"
"1065834","","","","2193.140018199925","2193.140018199925","2193.140018199925"
"1066603","","","","2193.0460911006735","2193.0460911006735","2193.0460911006735"
"1067372","","","","2201.155457485784","2201.155457485784","2201.155457485784"
"1068141","","","","2186.9887288856003","2186.9887288856003","2186.9887288856003"
"1068910","","","","2188.149004163292","2188.149004163292","2188.149004163292"
"1069679","","","","2188.0217659788977","2188.0217659788977","2188.0217659788977"
"1070448","","","","2193.2983169771232","2193.2983169771232","2193.2983169771232"
"1071217","","","","2176.310349702403","2176.310349702403","2176.310349702403"
"1071986","","","","2187.3067779369085","2187.3067779369085","2187.3067779369085"
"1072755","","","","2193.651564068883","2193.651564068883","2193.651564068883"
"1073524","","","","2194.0256008363153","2194.0256008363153","2194.0256008363153"
"1074293","","","","2197.4420736009083","2197.4420736009083","2197.4420736009083"
"1075062","","","","2187.2983298517365","2187.2983298517365","2187.2983298517365"
"1075831","","","","2188.5285979980135","2188.5285979980135","2188.5285979980135"
"1076600","","","","2202.1279346365773","2202.1279346365773","2202.1279346365773"
"1077369","","","","2194.1236803199054","2194.1236803199054","2194.1236803199054"
"1078138","","","","2187.4910563704584","2187.4910563704584","2187.4910563704584"
"1078907","","","","2181.164544934146","2181.164544934146","2181.164544934146"
"1079676","","","","2182.449810245612","2182.449810245612","2182.449810245612"
"1080445","","","","2197.928278099223","2197.928278099223","2197.928278099223"
"1081214","","","","2191.159288772174","2191.159288772174","2191.159288772174"
"1081983","","","","2197.021967906053","2197.021967906053","2197.021967906053"
"1082752","","","","2182.6376916295076","2182.6376916295076","2182.6376916295076"
"1083521","","","","2186.8752058232067","2186.8752058232067","2186.8752058232067"
"1084290","","","","2177.589630736326","2177.589630736326","2177.589630736326"
"1085059","","","","2187.46553276984","2187.46553276984","2187.46553276984"
"1085828","","","","2183.394239802342","2183.394239802342","2183.394239802342"
"1086597","","","","2183.247155856187","2183.247155856187","2183.247155856187"
"1087366","","","","2195.767464640225","2195.767464640225","2195.767464640225"
"1088135","","","","2191.556955268495","2191.556955268495","2191.556955268495"
"1088904","","","","2198.8737846946874","2198.8737846946874","2198.8737846946874"
"1089673","","","","2188.7672059557617","2188.7672059557617","2188.7672059557617"
"1090442","","","","2190.904961217331","2190.904961217331","2190.904961217331"
"1091211","","","","2195.9376852106184","2195.9376852106184","2195.9376852106184"
"1091980","","","","2193.526619453108","2193.526619453108","2193.526619453108"
"1092749","","","","2202.398988800116","2202.398988800116","2202.398988800116"
"1093518","","","","2194.617598042687","2194.617598042687","2194.617598042687"
"1094287","","","","2183.931260497043","2183.931260497043","2183.931260497043"
"1095056","","","","2203.673630177217","2203.673630177217","2203.673630177217"
"1095825","","","","2196.20864526104","2196.20864526104","2196.20864526104"
"1096594","","","","2204.1689142784967","2204.1689142784967","2204.1689142784967"
"1097363","","","","2196.74355680939","2196.74355680939","2196.74355680939"
"1098132","","","","2185.710237441187","2185.710237441187","2185.710237441187"
"1098901","","","","2180.081139036372","2180.081139036372","2180.081139036372"
"1099670","","","","2189.6479203284052","2189.6479203284052","2189.6479203284052"
"1100439","","","","2197.2398085767686","2197.2398085767686","2197.2398085767686"
"1101208","","","","2184.5951602444175","2184.5951602444175","2184.5951602444175"
"1101977","","","","2187.5291447419368","2187.5291447419368","2187.5291447419368"
"1102746","","","","2188.3177052363076","2188.3177052363076","2188.3177052363076"
"1103515","","","","2192.5407922600425","2192.5407922600425","2192.5407922600425"
"1104284","","","","2188.101271615121","2188.101271615121","2188.101271615121"
"1105053","","","","2179.185076790252","2179.185076790252","2179.185076790252"
"1105822","","","","2201.3642094636666","2201.3642094636666","2201.3642094636666"
"1106591","","","","2190.4473420555637","2190.4473420555637","2190.4473420555637"
"1107360","","","","2198.053895593565","2198.053895593565","2198.053895593565"
"1108129","","","","2192.448174215341","2192.448174215341","2192.448174215341"
"1108898","","","","2191.0913432724146","2191.0913432724146","2191.0913432724146"
"1109667","","","","2192.0070454085553","2192.0070454085553","2192.0070454085553"
"1110436","","","","2198.588406735633","2198.588406735633","2198.588406735633"
"1111205","","","","2183.9353303308712","2183.9353303308712","2183.9353303308712"
"1111974","","","","2186.158672637075","2186.158672637075","2186.158672637075"
"1112743","","","","2192.338186432454","2192.338186432454","2192.338186432454"
"1113512","","","","2194.2138284461403","2194.2138284461403","2194.2138284461403"
"1114281","","","","2189.7937077853912","2189.7937077853912","2189.7937077853912"
"1115050","","","","2185.0090941053995","2185.0090941053995","2185.0090941053995"
"1115819","","","","2204.8439404424103","2204.8439404424103","2204.8439404424103"
"1116588","","","","2188.0033671463434","2188.0033671463434","2188.0033671463434"
"1117357","","","","2195.4453287172464","2195.4453287172464","2195.4453287172464"
"1118126","","","","2202.359300563519","2202.359300563519","2202.359300563519"
"1118895","","","","2184.2336399864957","2184.2336399864957","2184.2336399864957"
"1119664","","","","2183.892413987474","2183.892413987474","2183.892413987474"
"1120433","","","","2199.3086367045653","2199.3086367045653","2199.3086367045653"
"1121202","","","","2192.4298848383137","2192.4298848383137","2192.4298848383137"
"1121971","","","","2188.217544098578","2188.217544098578","2188.217544098578"
"1122740","","","","2195.119167643197","2195.119167643197","2195.119167643197"
"1123509","","","","2199.4844789419426","2199.4844789419426","2199.4844789419426"
"1124278","","","","2195.9411579404077","2195.9411579404077","2195.9411579404077"
"1125047","","","","2197.2598116955137","2197.2598116955137","2197.2598116955137"
"1125816","","","","2196.4912404153106","2196.4912404153106","2196.4912404153106"
"1126585","","","","2194.255810067235","2194.255810067235","2194.255810067235"
"1127354","","","","2186.237657396935","2186.237657396935","2186.237657396935"
"1128123","","","","2199.2859283188445","2199.2859283188445","2199.2859283188445"
"1128892","","","","2189.904913049423","2189.904913049423","2189.904913049423"
"1129661","","","","2195.6653055039997","2195.6653055039997","2195.6653055039997"
"1130430","","","","2192.137075990623","2192.137075990623","2192.137075990623"
"1131199","","","","2184.2757744903656","2184.2757744903656","2184.2757744903656"
"1131968","","","","2188.115275679244","2188.115275679244","2188.115275679244"
"1132737","","","","2171.0979994898157","2171.0979994898157","2171.0979994898157"
"1133506","","","","2206.1550779237523","2206.1550779237523","2206.1550779237523"
"1134275","","","","2189.0388977076123","2189.0388977076123","2189.0388977076123"
"1135044","","","","2192.436169986578","2192.436169986578","2192.436169986578"
"1135813","","","","2192.988637924473","2192.988637924473","2192.988637924473"
"1136582","","","","2192.640967902379","2192.640967902379","2192.640967902379"
"1137351","","","","2186.542655572106","2186.542655572106","2186.542655572106"
"1138120","","","","2189.634246321687","2189.634246321687","2189.634246321687"
"1138889","","","","2188.0839344695705","2188.0839344695705","2188.0839344695705"
"1139658","","","","2180.3475925167486","2180.3475925167486","2180.3475925167486"
"1140427","","","","2192.0035101326475","2192.0035101326475","2192.0035101326475"
"1141196","","","","2197.551480567463","2197.551480567463","2197.551480567463"
"1141965","","","","2195.041280447797","2195.041280447797","2195.041280447797"
"1142734","","","","2187.9383353734243","2187.9383353734243","2187.9383353734243"
"1143503","","","","2181.6178113158194","2181.6178113158194","2181.6178113158194"
"1144272","","","","2193.3986186879106","2193.3986186879106","2193.3986186879106"
"1145041","","","","2194.966205756054","2194.966205756054","2194.966205756054"
"1145810","","","","2192.211040862942","2192.211040862942","2192.211040862942"
"1146579","","","","2196.7093249423174","2196.7093249423174","2196.7093249423174"
"1147348","","","","2186.6458925301854","2186.6458925301854","2186.6458925301854"
"1148117","","","","2193.933222808131","2193.933222808131","2193.933222808131"
"1148886","","","","2199.0369185364643","2199.0369185364643","2199.0369185364643"
"1149655","","","","2192.080504994498","2192.080504994498","2192.080504994498"
"1150424","","","","2200.3745139749367","2200.3745139749367","2200.3745139749367"
"1151193","","","","2185.3290361394793","2185.3290361394793","2185.3290361394793"
"1151962","","","","2194.645724976709","2194.645724976709","2194.645724976709"
"1152731","","","","2182.853906488569","2182.853906488569","2182.853906488569"
"1153500","","","","2191.380276567607","2191.380276567607","2191.380276567607"
"1154269","","","","2199.236207207945","2199.236207207945","2199.236207207945"
"1155038","","","","2182.2635247819785","2182.2635247819785","2182.2635247819785"
"1155807","","","","2179.834283480008","2179.834283480008","2179.834283480008"
"1156576","","","","2200.02711438992","2200.02711438992","2200.02711438992"
"1157345","","","","2179.57306656591","2179.57306656591","2179.57306656591"
"1158114","","","","2185.330901682574","2185.330901682574","2185.330901682574"
"1158883","","","","2187.0294636783397","2187.0294636783397","2187.0294636783397"
"1159652","","","","2184.0514682557673","2184.0514682557673","2184.0514682557673"
"1160421","","","","2191.3657450436062","2191.3657450436062","2191.3657450436062"
"1161190","","","","2197.7079035975003","2197.7079035975003","2197.7079035975003"
"1161959","","","","2203.564296524248","2203.564296524248","2203.564296524248"
"1162728","","","","2202.074514396763","2202.074514396763","2202.074514396763"
"1163497","","","","2176.645814551998","2176.645814551998","2176.645814551998"
"1164266","","","","2185.7043297234836","2185.7043297234836","2185.7043297234836"
"1165035","","","","2193.8138648080762","2193.8138648080762","2193.8138648080762"
"1165804","","","","2193.709881988846","2193.709881988846","2193.709881988846"
"1166573","","","","2184.0126799000705","2184.0126799000705","2184.0126799000705"
"1167342","","","","2205.7359687201692","2205.7359687201692","2205.7359687201692"
"1168111","","","","2176.502928065991","2176.502928065991","2176.502928065991"
"1168880","","","","2190.9026075053316","2190.9026075053316","2190.9026075053316"
"1169649","","","","2195.1546916594816","2195.1546916594816","2195.1546916594816"
"1170418","","","","2197.2213862103795","2197.2213862103795","2197.2213862103795"
