"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700057138.4773772--dipoDroQ-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700057138.4773772--dipoDroQ-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700057138.4773772--dipoDroQ-clipaction-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MAX"
"137907","1731.5799787253347","1731.5799787253347","1731.5799787253347","1790.950644118329","1790.950644118329","1790.950644118329"
"138504","1713.0307715454126","1713.0307715454126","1713.0307715454126","1781.3292173948291","1781.3292173948291","1781.3292173948291"
"139101","1754.0786015846616","1754.0786015846616","1754.0786015846616","1793.9500293669662","1793.9500293669662","1793.9500293669662"
"139698","1733.6210096014709","1733.6210096014709","1733.6210096014709","1776.0488161771143","1776.0488161771143","1776.0488161771143"
"140295","1719.450826008332","1719.450826008332","1719.450826008332","1792.9210438872708","1792.9210438872708","1792.9210438872708"
"140892","1734.2925263233374","1734.2925263233374","1734.2925263233374","1777.7967394330085","1777.7967394330085","1777.7967394330085"
"141489","1747.3617054051633","1747.3617054051633","1747.3617054051633","1775.725264592897","1775.725264592897","1775.725264592897"
"142086","1755.2391047971228","1755.2391047971228","1755.2391047971228","1770.0672949810707","1770.0672949810707","1770.0672949810707"
"142683","1738.984683141932","1738.984683141932","1738.984683141932","1782.703289579182","1782.703289579182","1782.703289579182"
"143280","1742.1335109528582","1742.1335109528582","1742.1335109528582","1778.910886286595","1778.910886286595","1778.910886286595"
"143877","1722.9830715220385","1722.9830715220385","1722.9830715220385","1776.1370579578963","1776.1370579578963","1776.1370579578963"
"144474","1734.1256302307165","1734.1256302307165","1734.1256302307165","1784.1887426989742","1784.1887426989742","1784.1887426989742"
"145071","1740.2793497687655","1740.2793497687655","1740.2793497687655","1770.4869382555057","1770.4869382555057","1770.4869382555057"
"145668","1754.0770517419598","1754.0770517419598","1754.0770517419598","1783.7851478518096","1783.7851478518096","1783.7851478518096"
"146265","1745.9257135978053","1745.9257135978053","1745.9257135978053","1794.9070857308689","1794.9070857308689","1794.9070857308689"
"146862","1728.768913568656","1728.768913568656","1728.768913568656","1780.718465807089","1780.718465807089","1780.718465807089"
"147459","1738.1232516042596","1738.1232516042596","1738.1232516042596","1782.2609953271087","1782.2609953271087","1782.2609953271087"
"148056","1752.4540694152138","1752.4540694152138","1752.4540694152138","1798.1383403222512","1798.1383403222512","1798.1383403222512"
"148653","1746.5024630510136","1746.5024630510136","1746.5024630510136","1770.2311512299777","1770.2311512299777","1770.2311512299777"
"149250","1771.038515726333","1771.038515726333","1771.038515726333","1783.1440177459835","1783.1440177459835","1783.1440177459835"
"149847","1746.7940891839792","1746.7940891839792","1746.7940891839792","1766.1514669301691","1766.1514669301691","1766.1514669301691"
"150444","1738.282168891255","1738.282168891255","1738.282168891255","1789.193245084667","1789.193245084667","1789.193245084667"
"151041","1770.3576064972583","1770.3576064972583","1770.3576064972583","1773.3684556555256","1773.3684556555256","1773.3684556555256"
"151638","1715.3366194386238","1715.3366194386238","1715.3366194386238","1802.5459614077995","1802.5459614077995","1802.5459614077995"
"152235","1749.7992157684596","1749.7992157684596","1749.7992157684596","1794.9047135934927","1794.9047135934927","1794.9047135934927"
"152832","1746.7492749993253","1746.7492749993253","1746.7492749993253","1773.1841218339175","1773.1841218339175","1773.1841218339175"
"153429","1761.5811061542188","1761.5811061542188","1761.5811061542188","1775.3000049494267","1775.3000049494267","1775.3000049494267"
"154026","1719.3745174830167","1719.3745174830167","1719.3745174830167","1794.2310980203683","1794.2310980203683","1794.2310980203683"
"154623","1753.268243879548","1753.268243879548","1753.268243879548","1773.074775080803","1773.074775080803","1773.074775080803"
"155220","1749.6403581886495","1749.6403581886495","1749.6403581886495","1791.7050731829804","1791.7050731829804","1791.7050731829804"
"155817","1730.8373310986967","1730.8373310986967","1730.8373310986967","1790.6206537795233","1790.6206537795233","1790.6206537795233"
"156414","1748.4430741706044","1748.4430741706044","1748.4430741706044","1756.7426894211185","1756.7426894211185","1756.7426894211185"
"157011","1756.2099710149564","1756.2099710149564","1756.2099710149564","1780.7938674092284","1780.7938674092284","1780.7938674092284"
"157608","1753.0820324559995","1753.0820324559995","1753.0820324559995","1800.9971828320342","1800.9971828320342","1800.9971828320342"
"158205","1748.2027937691778","1748.2027937691778","1748.2027937691778","1791.0974681998903","1791.0974681998903","1791.0974681998903"
"158802","1752.234080275382","1752.234080275382","1752.234080275382","1785.9714987945451","1785.9714987945451","1785.9714987945451"
"159399","1738.0388119148688","1738.0388119148688","1738.0388119148688","1812.677230026207","1812.677230026207","1812.677230026207"
"159996","1745.0800075359698","1745.0800075359698","1745.0800075359698","1785.7665436001453","1785.7665436001453","1785.7665436001453"
"160593","1730.8580044202915","1730.8580044202915","1730.8580044202915","1793.7411890396552","1793.7411890396552","1793.7411890396552"
"161190","1739.5572963275463","1739.5572963275463","1739.5572963275463","1802.5322078458616","1802.5322078458616","1802.5322078458616"
"161787","1737.4316962453756","1737.4316962453756","1737.4316962453756","1808.6383241317903","1808.6383241317903","1808.6383241317903"
"162384","1751.40041949753","1751.40041949753","1751.40041949753","1779.6349180235613","1779.6349180235613","1779.6349180235613"
"162981","1770.037985459993","1770.037985459993","1770.037985459993","1773.0186949063504","1773.0186949063504","1773.0186949063504"
"163578","1755.168779569377","1755.168779569377","1755.168779569377","1785.9482667457269","1785.9482667457269","1785.9482667457269"
"164175","1742.8756022906048","1742.8756022906048","1742.8756022906048","1789.4751473463514","1789.4751473463514","1789.4751473463514"
"164772","1716.7929239555879","1716.7929239555879","1716.7929239555879","1792.4949445318925","1792.4949445318925","1792.4949445318925"
"165369","1741.4474227154087","1741.4474227154087","1741.4474227154087","1779.9931585268032","1779.9931585268032","1779.9931585268032"
"165966","1768.3511432588864","1768.3511432588864","1768.3511432588864","1790.174729893625","1790.174729893625","1790.174729893625"
"166563","1746.3841495177578","1746.3841495177578","1746.3841495177578","1777.8382823440086","1777.8382823440086","1777.8382823440086"
"167160","1734.4251320253636","1734.4251320253636","1734.4251320253636","1786.7179880401684","1786.7179880401684","1786.7179880401684"
"167757","1743.4232991599902","1743.4232991599902","1743.4232991599902","1787.4100613671515","1787.4100613671515","1787.4100613671515"
"168354","1749.6738221129024","1749.6738221129024","1749.6738221129024","1798.473442588409","1798.473442588409","1798.473442588409"
"168951","1771.5491671715893","1771.5491671715893","1771.5491671715893","1785.8493237429623","1785.8493237429623","1785.8493237429623"
"169548","1762.0120836961491","1762.0120836961491","1762.0120836961491","1798.4571614765418","1798.4571614765418","1798.4571614765418"
"170145","1771.082661850676","1771.082661850676","1771.082661850676","1797.8221952687263","1797.8221952687263","1797.8221952687263"
"170742","1759.3195439807034","1759.3195439807034","1759.3195439807034","1806.8918225414866","1806.8918225414866","1806.8918225414866"
"171339","1775.1260138118962","1775.1260138118962","1775.1260138118962","1793.4496569846629","1793.4496569846629","1793.4496569846629"
"171936","1757.0984098422177","1757.0984098422177","1757.0984098422177","1811.876825422831","1811.876825422831","1811.876825422831"
"172533","1762.134060140546","1762.134060140546","1762.134060140546","1811.2906923180005","1811.2906923180005","1811.2906923180005"
"173130","1773.5473216548105","1773.5473216548105","1773.5473216548105","1790.5750560599406","1790.5750560599406","1790.5750560599406"
"173727","1759.105370855393","1759.105370855393","1759.105370855393","1805.2462116285633","1805.2462116285633","1805.2462116285633"
"174324","1751.9924138452034","1751.9924138452034","1751.9924138452034","1784.9137561007362","1784.9137561007362","1784.9137561007362"
"174921","1750.878856265047","1750.878856265047","1750.878856265047","1785.3541790239094","1785.3541790239094","1785.3541790239094"
"175518","1765.8055107388361","1765.8055107388361","1765.8055107388361","1790.2510960553182","1790.2510960553182","1790.2510960553182"
"176115","1748.3058185740942","1748.3058185740942","1748.3058185740942","1783.0064383115848","1783.0064383115848","1783.0064383115848"
"176712","1757.4564478879179","1757.4564478879179","1757.4564478879179","1791.4471855603","1791.4471855603","1791.4471855603"
"177309","1732.5913578567925","1732.5913578567925","1732.5913578567925","1795.1027043185727","1795.1027043185727","1795.1027043185727"
"177906","1748.5721416375084","1748.5721416375084","1748.5721416375084","1804.544323901743","1804.544323901743","1804.544323901743"
"178503","1745.9799942506656","1745.9799942506656","1745.9799942506656","1793.2091666003726","1793.2091666003726","1793.2091666003726"
"179100","1772.5265915170246","1772.5265915170246","1772.5265915170246","1812.3385743877448","1812.3385743877448","1812.3385743877448"
"179697","1745.3211187096963","1745.3211187096963","1745.3211187096963","1802.6546008761695","1802.6546008761695","1802.6546008761695"
"180294","1765.0167365841057","1765.0167365841057","1765.0167365841057","1803.083430101151","1803.083430101151","1803.083430101151"
"180891","1747.0801776874694","1747.0801776874694","1747.0801776874694","1803.8901191463415","1803.8901191463415","1803.8901191463415"
"181488","1779.883820680099","1779.883820680099","1779.883820680099","1796.9277620893192","1796.9277620893192","1796.9277620893192"
"182085","1751.956347275407","1751.956347275407","1751.956347275407","1799.8953589115981","1799.8953589115981","1799.8953589115981"
"182682","1749.498749540769","1749.498749540769","1749.498749540769","1797.440636120291","1797.440636120291","1797.440636120291"
"183279","1747.1177059168028","1747.1177059168028","1747.1177059168028","1800.0832609069557","1800.0832609069557","1800.0832609069557"
"183876","1762.7799871788734","1762.7799871788734","1762.7799871788734","1802.4920975490572","1802.4920975490572","1802.4920975490572"
"184473","1770.0153313678031","1770.0153313678031","1770.0153313678031","1810.8272953224393","1810.8272953224393","1810.8272953224393"
"185070","1765.9692241758003","1765.9692241758003","1765.9692241758003","1799.9894086551294","1799.9894086551294","1799.9894086551294"
"185667","1764.2712147367554","1764.2712147367554","1764.2712147367554","1789.9512110185196","1789.9512110185196","1789.9512110185196"
"186264","1747.4439864997203","1747.4439864997203","1747.4439864997203","1802.8309103917065","1802.8309103917065","1802.8309103917065"
"186861","1761.3877258782918","1761.3877258782918","1761.3877258782918","1814.9015765041918","1814.9015765041918","1814.9015765041918"
"187458","1740.856236101593","1740.856236101593","1740.856236101593","1793.4899398924483","1793.4899398924483","1793.4899398924483"
"188055","1744.73572673636","1744.73572673636","1744.73572673636","1806.6577004769697","1806.6577004769697","1806.6577004769697"
"188652","1773.0057459865016","1773.0057459865016","1773.0057459865016","1807.260534496496","1807.260534496496","1807.260534496496"
"189249","1763.0718899490598","1763.0718899490598","1763.0718899490598","1796.9571337921982","1796.9571337921982","1796.9571337921982"
"189846","1759.7888994217867","1759.7888994217867","1759.7888994217867","1802.197386414216","1802.197386414216","1802.197386414216"
"190443","1765.428631469396","1765.428631469396","1765.428631469396","1796.2818497998655","1796.2818497998655","1796.2818497998655"
"191040","1772.3166557417187","1772.3166557417187","1772.3166557417187","1823.8737029367903","1823.8737029367903","1823.8737029367903"
"191637","1731.589872339261","1731.589872339261","1731.589872339261","1809.2694085837577","1809.2694085837577","1809.2694085837577"
"192234","1740.7189493558349","1740.7189493558349","1740.7189493558349","1810.656506345032","1810.656506345032","1810.656506345032"
"192831","1751.9358742948968","1751.9358742948968","1751.9358742948968","1815.0314831598298","1815.0314831598298","1815.0314831598298"
"193428","1739.2734290552519","1739.2734290552519","1739.2734290552519","1787.4127154137425","1787.4127154137425","1787.4127154137425"
"194025","1760.1691222886845","1760.1691222886845","1760.1691222886845","1806.9173029659548","1806.9173029659548","1806.9173029659548"
"194622","1740.749443050793","1740.749443050793","1740.749443050793","1807.4896181015072","1807.4896181015072","1807.4896181015072"
"195219","1751.855502167868","1751.855502167868","1751.855502167868","1793.0393990697164","1793.0393990697164","1793.0393990697164"
"195816","1752.5858388503314","1752.5858388503314","1752.5858388503314","1799.735902992425","1799.735902992425","1799.735902992425"
"196413","1757.7674134359545","1757.7674134359545","1757.7674134359545","1794.462859271979","1794.462859271979","1794.462859271979"
"197010","1714.0103301527006","1714.0103301527006","1714.0103301527006","1799.9818497773465","1799.9818497773465","1799.9818497773465"
"197607","1743.641953745207","1743.641953745207","1743.641953745207","1801.2872546221759","1801.2872546221759","1801.2872546221759"
"198204","1758.8763050185898","1758.8763050185898","1758.8763050185898","1798.6578261332354","1798.6578261332354","1798.6578261332354"
"198801","1750.7065480961553","1750.7065480961553","1750.7065480961553","1781.7087312537124","1781.7087312537124","1781.7087312537124"
"199398","1768.9780609266868","1768.9780609266868","1768.9780609266868","1799.6596008897557","1799.6596008897557","1799.6596008897557"
