"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX"
"2540007","1521.090373580696","1521.090373580696","1521.090373580696","1727.3414813809609","1727.3414813809609","1727.3414813809609","1612.2110385678013","1612.2110385678013","1612.2110385678013"
"2540776","1520.7291723421845","1520.7291723421845","1520.7291723421845","1728.6028515554983","1728.6028515554983","1728.6028515554983","1620.2478420514656","1620.2478420514656","1620.2478420514656"
"2541545","1520.6642718918429","1520.6642718918429","1520.6642718918429","1731.7435725090565","1731.7435725090565","1731.7435725090565","1618.9835945448208","1618.9835945448208","1618.9835945448208"
"2542314","1520.4818379644391","1520.4818379644391","1520.4818379644391","1735.267993245554","1735.267993245554","1735.267993245554","1614.3092331909259","1614.3092331909259","1614.3092331909259"
"2543083","1520.811452682052","1520.811452682052","1520.811452682052","1739.047288957234","1739.047288957234","1739.047288957234","1613.9719222660522","1613.9719222660522","1613.9719222660522"
"2543852","1520.375785760138","1520.375785760138","1520.375785760138","1735.4711030367666","1735.4711030367666","1735.4711030367666","1608.7226834776495","1608.7226834776495","1608.7226834776495"
"2544621","1520.9798767181226","1520.9798767181226","1520.9798767181226","1742.7885572135835","1742.7885572135835","1742.7885572135835","1622.6373078936733","1622.6373078936733","1622.6373078936733"
"2545390","1520.6314294878632","1520.6314294878632","1520.6314294878632","1735.052341806131","1735.052341806131","1735.052341806131","1608.8730879263153","1608.8730879263153","1608.8730879263153"
"2546159","1520.3800270831723","1520.3800270831723","1520.3800270831723","1740.9798760288868","1740.9798760288868","1740.9798760288868","1615.1026635046605","1615.1026635046605","1615.1026635046605"
"2546928","1520.1931598456933","1520.1931598456933","1520.1931598456933","1748.0119117369052","1748.0119117369052","1748.0119117369052","1627.3640632442196","1627.3640632442196","1627.3640632442196"
"2547697","1521.3153969998652","1521.3153969998652","1521.3153969998652","1747.7640031387143","1747.7640031387143","1747.7640031387143","1619.2754637740022","1619.2754637740022","1619.2754637740022"
"2548466","1520.7971412457036","1520.7971412457036","1520.7971412457036","1742.2247896398321","1742.2247896398321","1742.2247896398321","1609.1280481858491","1609.1280481858491","1609.1280481858491"
"2549235","1521.3941396631355","1521.3941396631355","1521.3941396631355","1748.647230594349","1748.647230594349","1748.647230594349","1618.2177146099234","1618.2177146099234","1618.2177146099234"
"2550004","1520.8257688829003","1520.8257688829003","1520.8257688829003","1741.8842836377326","1741.8842836377326","1741.8842836377326","1624.730226367292","1624.730226367292","1624.730226367292"
"2550773","1521.377629647523","1521.377629647523","1521.377629647523","1743.0969367978732","1743.0969367978732","1743.0969367978732","1616.1270663639023","1616.1270663639023","1616.1270663639023"
"2551542","1521.660004969542","1521.660004969542","1521.660004969542","1749.0277274903892","1749.0277274903892","1749.0277274903892","1621.1740352350146","1621.1740352350146","1621.1740352350146"
"2552311","1520.994999852489","1520.994999852489","1520.994999852489","1741.4442069398438","1741.4442069398438","1741.4442069398438","1621.7072618535176","1621.7072618535176","1621.7072618535176"
"2553080","1521.7754626146352","1521.7754626146352","1521.7754626146352","1739.8406578682993","1739.8406578682993","1739.8406578682993","1618.688339743399","1618.688339743399","1618.688339743399"
"2553849","1521.0454272800046","1521.0454272800046","1521.0454272800046","1743.317897893782","1743.317897893782","1743.317897893782","1625.159162504281","1625.159162504281","1625.159162504281"
"2554618","1521.1758843380003","1521.1758843380003","1521.1758843380003","1737.8367775321863","1737.8367775321863","1737.8367775321863","1609.9423659958475","1609.9423659958475","1609.9423659958475"
"2555387","1521.6476628576386","1521.6476628576386","1521.6476628576386","1745.8758200754544","1745.8758200754544","1745.8758200754544","1620.3783341539615","1620.3783341539615","1620.3783341539615"
"2556156","1521.6831986335749","1521.6831986335749","1521.6831986335749","1738.2192262899687","1738.2192262899687","1738.2192262899687","1616.050215506671","1616.050215506671","1616.050215506671"
"2556925","1521.232958921112","1521.232958921112","1521.232958921112","1746.8345256741627","1746.8345256741627","1746.8345256741627","1620.3829213798558","1620.3829213798558","1620.3829213798558"
"2557694","1521.700022619766","1521.700022619766","1521.700022619766","1741.87565142858","1741.87565142858","1741.87565142858","1617.502095073099","1617.502095073099","1617.502095073099"
"2558463","1521.9237749655326","1521.9237749655326","1521.9237749655326","1739.9320945201653","1739.9320945201653","1739.9320945201653","1617.378882162158","1617.378882162158","1617.378882162158"
"2559232","1522.0080199253994","1522.0080199253994","1522.0080199253994","1735.1901483268275","1735.1901483268275","1735.1901483268275","1626.7444483563675","1626.7444483563675","1626.7444483563675"
"2560001","1521.80683336508","1521.80683336508","1521.80683336508","1745.8709905918986","1745.8709905918986","1745.8709905918986","1620.5706849303128","1620.5706849303128","1620.5706849303128"
"2560770","1521.3477719805232","1521.3477719805232","1521.3477719805232","1737.199312380455","1737.199312380455","1737.199312380455","1619.5348477980974","1619.5348477980974","1619.5348477980974"
"2561539","1521.6308540551256","1521.6308540551256","1521.6308540551256","1742.9715846479503","1742.9715846479503","1742.9715846479503","1613.3909813975722","1613.3909813975722","1613.3909813975722"
"2562308","1522.0987595488998","1522.0987595488998","1522.0987595488998","1742.5672061496641","1742.5672061496641","1742.5672061496641","1619.9837151601869","1619.9837151601869","1619.9837151601869"
"2563077","1521.5509860198854","1521.5509860198854","1521.5509860198854","1741.9191078136048","1741.9191078136048","1741.9191078136048","1618.8578846577554","1618.8578846577554","1618.8578846577554"
"2563846","1521.4470943676765","1521.4470943676765","1521.4470943676765","1744.9190431050915","1744.9190431050915","1744.9190431050915","1593.3994975009532","1593.3994975009532","1593.3994975009532"
"2564615","1521.7946404406462","1521.7946404406462","1521.7946404406462","1745.4555574700148","1745.4555574700148","1745.4555574700148","1582.0634446173246","1582.0634446173246","1582.0634446173246"
"2565384","1521.7643224556832","1521.7643224556832","1521.7643224556832","1744.583062475297","1744.583062475297","1744.583062475297","1582.1195115205735","1582.1195115205735","1582.1195115205735"
"2566153","1521.4062827753871","1521.4062827753871","1521.4062827753871","1745.0477903763415","1745.0477903763415","1745.0477903763415","1578.999521832507","1578.999521832507","1578.999521832507"
"2566922","1521.1813076818366","1521.1813076818366","1521.1813076818366","1745.8362264747168","1745.8362264747168","1745.8362264747168","1584.3780767224623","1584.3780767224623","1584.3780767224623"
"2567691","1521.3381111810627","1521.3381111810627","1521.3381111810627","1744.6867772637954","1744.6867772637954","1744.6867772637954","1586.6384265595182","1586.6384265595182","1586.6384265595182"
"2568460","1522.2499036360637","1522.2499036360637","1522.2499036360637","1742.2638501595459","1742.2638501595459","1742.2638501595459","1583.1137450060037","1583.1137450060037","1583.1137450060037"
"2569229","1521.588521722979","1521.588521722979","1521.588521722979","1740.2392382917328","1740.2392382917328","1740.2392382917328","1581.0404890955117","1581.0404890955117","1581.0404890955117"
"2569998","1521.9331797950126","1521.9331797950126","1521.9331797950126","1738.6678460728588","1738.6678460728588","1738.6678460728588","1574.5901921832244","1574.5901921832244","1574.5901921832244"
"2570767","1521.57893062459","1521.57893062459","1521.57893062459","1741.5221342524183","1741.5221342524183","1741.5221342524183","1579.1925581022813","1579.1925581022813","1579.1925581022813"
"2571536","1521.4265348032889","1521.4265348032889","1521.4265348032889","1742.7042433140703","1742.7042433140703","1742.7042433140703","1581.79388723235","1581.79388723235","1581.79388723235"
"2572305","1521.8810172236563","1521.8810172236563","1521.8810172236563","1741.6894287337243","1741.6894287337243","1741.6894287337243","1561.1869475506398","1561.1869475506398","1561.1869475506398"
"2573074","1521.4861748260564","1521.4861748260564","1521.4861748260564","1745.227531408598","1745.227531408598","1745.227531408598","1571.6350359832788","1571.6350359832788","1571.6350359832788"
"2573843","1521.7908398036902","1521.7908398036902","1521.7908398036902","1745.735242524981","1745.735242524981","1745.735242524981","1562.7124759326318","1562.7124759326318","1562.7124759326318"
"2574612","1521.5987554559367","1521.5987554559367","1521.5987554559367","1754.628482845281","1754.628482845281","1754.628482845281","1562.9203247131086","1562.9203247131086","1562.9203247131086"
"2575381","1521.8636166110964","1521.8636166110964","1521.8636166110964","1742.9459382060945","1742.9459382060945","1742.9459382060945","1571.9424070903149","1571.9424070903149","1571.9424070903149"
"2576150","1521.6579343038904","1521.6579343038904","1521.6579343038904","1748.556140456513","1748.556140456513","1748.556140456513","1579.8292766631696","1579.8292766631696","1579.8292766631696"
"2576919","1522.014226098926","1522.014226098926","1522.014226098926","1741.9795094444262","1741.9795094444262","1741.9795094444262","1527.7258194839112","1527.7258194839112","1527.7258194839112"
"2577688","1521.8250762347034","1521.8250762347034","1521.8250762347034","1737.9835592629993","1737.9835592629993","1737.9835592629993","1578.7446845851866","1578.7446845851866","1578.7446845851866"
"2578457","1521.78721311187","1521.78721311187","1521.78721311187","1749.368776815785","1749.368776815785","1749.368776815785","1572.7809889051916","1572.7809889051916","1572.7809889051916"
"2579226","1521.7325803550211","1521.7325803550211","1521.7325803550211","1752.4280060725876","1752.4280060725876","1752.4280060725876","1575.256955479486","1575.256955479486","1575.256955479486"
"2579995","1521.4014378000818","1521.4014378000818","1521.4014378000818","1744.7065263431973","1744.7065263431973","1744.7065263431973","1566.6040274637885","1566.6040274637885","1566.6040274637885"
"2580764","1521.2351628644112","1521.2351628644112","1521.2351628644112","1751.769458136251","1751.769458136251","1751.769458136251","1565.1555631218755","1565.1555631218755","1565.1555631218755"
"2581533","1521.7842653604118","1521.7842653604118","1521.7842653604118","1742.7049897965626","1742.7049897965626","1742.7049897965626","1578.878900294562","1578.878900294562","1578.878900294562"
"2582302","1521.2200318828134","1521.2200318828134","1521.2200318828134","1746.1731443493295","1746.1731443493295","1746.1731443493295","1583.599113176104","1583.599113176104","1583.599113176104"
"2583071","1520.7592900734826","1520.7592900734826","1520.7592900734826","1747.7986680940926","1747.7986680940926","1747.7986680940926","1571.2682615584533","1571.2682615584533","1571.2682615584533"
"2583840","1521.2303582404634","1521.2303582404634","1521.2303582404634","1743.991669565039","1743.991669565039","1743.991669565039","1582.5809119517137","1582.5809119517137","1582.5809119517137"
"2584609","1521.7862949741077","1521.7862949741077","1521.7862949741077","1750.4461071199576","1750.4461071199576","1750.4461071199576","1578.0189409457391","1578.0189409457391","1578.0189409457391"
"2585378","1521.9542144770176","1521.9542144770176","1521.9542144770176","1743.9323522552181","1743.9323522552181","1743.9323522552181","1571.5055152506113","1571.5055152506113","1571.5055152506113"
"2586147","1521.989299997972","1521.989299997972","1521.989299997972","1742.7764514103555","1742.7764514103555","1742.7764514103555","1580.8934544364722","1580.8934544364722","1580.8934544364722"
"2586916","1521.1817424950168","1521.1817424950168","1521.1817424950168","1737.5285203057501","1737.5285203057501","1737.5285203057501","1581.1373254840591","1581.1373254840591","1581.1373254840591"
"2587685","1521.4723836913095","1521.4723836913095","1521.4723836913095","1746.3072198278046","1746.3072198278046","1746.3072198278046","1563.8628492939968","1563.8628492939968","1563.8628492939968"
"2588454","1521.5318067269166","1521.5318067269166","1521.5318067269166","1749.4930120553142","1749.4930120553142","1749.4930120553142","1563.0519986625925","1563.0519986625925","1563.0519986625925"
"2589223","1521.7230244365196","1521.7230244365196","1521.7230244365196","1726.4065463752713","1726.4065463752713","1726.4065463752713","1572.841941297259","1572.841941297259","1572.841941297259"
"2589992","1520.7429472465951","1520.7429472465951","1520.7429472465951","1745.124179656028","1745.124179656028","1745.124179656028","1583.5959492728514","1583.5959492728514","1583.5959492728514"
"2590761","1521.1866401838777","1521.1866401838777","1521.1866401838777","1745.8232539117903","1745.8232539117903","1745.8232539117903","1575.6669853631013","1575.6669853631013","1575.6669853631013"
"2591530","1519.5740626701615","1519.5740626701615","1519.5740626701615","1747.47622725457","1747.47622725457","1747.47622725457","1570.0766146006272","1570.0766146006272","1570.0766146006272"
"2592299","1521.479750502135","1521.479750502135","1521.479750502135","1747.6048295096095","1747.6048295096095","1747.6048295096095","1580.466674941377","1580.466674941377","1580.466674941377"
"2593068","1520.7703301985255","1520.7703301985255","1520.7703301985255","1741.0046904329986","1741.0046904329986","1741.0046904329986","1582.3286296138112","1582.3286296138112","1582.3286296138112"
"2593837","1521.264977616754","1521.264977616754","1521.264977616754","1749.9646323800378","1749.9646323800378","1749.9646323800378","1575.0252044873191","1575.0252044873191","1575.0252044873191"
"2594606","1521.0184088582023","1521.0184088582023","1521.0184088582023","1748.2243737319673","1748.2243737319673","1748.2243737319673","1579.0698308946405","1579.0698308946405","1579.0698308946405"
"2595375","1521.7740441753845","1521.7740441753845","1521.7740441753845","1749.257245025879","1749.257245025879","1749.257245025879","1574.3156985680685","1574.3156985680685","1574.3156985680685"
"2596144","1520.755305234384","1520.755305234384","1520.755305234384","1744.8857258897174","1744.8857258897174","1744.8857258897174","1577.727999149578","1577.727999149578","1577.727999149578"
"2596913","1519.1188297857996","1519.1188297857996","1519.1188297857996","1744.4809965610384","1744.4809965610384","1744.4809965610384","1563.4066804864399","1563.4066804864399","1563.4066804864399"
"2597682","1520.4167560107446","1520.4167560107446","1520.4167560107446","1736.7599723756957","1736.7599723756957","1736.7599723756957","1571.3358967651816","1571.3358967651816","1571.3358967651816"
"2598451","1521.165721845466","1521.165721845466","1521.165721845466","1751.7070269976584","1751.7070269976584","1751.7070269976584","1561.4173111064842","1561.4173111064842","1561.4173111064842"
"2599220","1521.1658433667753","1521.1658433667753","1521.1658433667753","1751.4195706497899","1751.4195706497899","1751.4195706497899","1554.9452713782948","1554.9452713782948","1554.9452713782948"
"2599989","1521.247832780108","1521.247832780108","1521.247832780108","1743.36454699565","1743.36454699565","1743.36454699565","1548.8510811471167","1548.8510811471167","1548.8510811471167"
"2600758","1520.7924061961262","1520.7924061961262","1520.7924061961262","1744.8400986734666","1744.8400986734666","1744.8400986734666","1572.748782169262","1572.748782169262","1572.748782169262"
"2601527","1521.491587690543","1521.491587690543","1521.491587690543","1742.782771567858","1742.782771567858","1742.782771567858","1558.3711311480681","1558.3711311480681","1558.3711311480681"
"2602296","1521.0959584535292","1521.0959584535292","1521.0959584535292","1742.325167097198","1742.325167097198","1742.325167097198","1564.1061465767675","1564.1061465767675","1564.1061465767675"
"2603065","1521.163638346088","1521.163638346088","1521.163638346088","1739.4846927290516","1739.4846927290516","1739.4846927290516","1562.621991030454","1562.621991030454","1562.621991030454"
"2603834","1521.2425531826889","1521.2425531826889","1521.2425531826889","1733.8252354932938","1733.8252354932938","1733.8252354932938","1561.1811788075706","1561.1811788075706","1561.1811788075706"
"2604603","1520.414949943242","1520.414949943242","1520.414949943242","1749.1345112147749","1749.1345112147749","1749.1345112147749","1554.472563691025","1554.472563691025","1554.472563691025"
"2605372","1521.3847162973118","1521.3847162973118","1521.3847162973118","1738.8958035875487","1738.8958035875487","1738.8958035875487","1574.257823598904","1574.257823598904","1574.257823598904"
"2606141","1519.7913072639599","1519.7913072639599","1519.7913072639599","1741.0536006844357","1741.0536006844357","1741.0536006844357","1577.9663381593639","1577.9663381593639","1577.9663381593639"
"2606910","1521.1814134184335","1521.1814134184335","1521.1814134184335","1753.2217176651159","1753.2217176651159","1753.2217176651159","1565.4402645277282","1565.4402645277282","1565.4402645277282"
"2607679","1521.0247554780024","1521.0247554780024","1521.0247554780024","1734.471690523436","1734.471690523436","1734.471690523436","1560.8446616738397","1560.8446616738397","1560.8446616738397"
"2608448","1521.2404123898375","1521.2404123898375","1521.2404123898375","1739.026523744531","1739.026523744531","1739.026523744531","1556.4218215543908","1556.4218215543908","1556.4218215543908"
"2609217","1521.9374187240278","1521.9374187240278","1521.9374187240278","1749.4603253702762","1749.4603253702762","1749.4603253702762","1571.5554099164026","1571.5554099164026","1571.5554099164026"
"2609986","1521.3116230338064","1521.3116230338064","1521.3116230338064","1748.0152292570272","1748.0152292570272","1748.0152292570272","1568.803540701353","1568.803540701353","1568.803540701353"
"2610755","1521.4175152877053","1521.4175152877053","1521.4175152877053","1748.4092004341387","1748.4092004341387","1748.4092004341387","1562.4204666259307","1562.4204666259307","1562.4204666259307"
"2611524","1521.877959072815","1521.877959072815","1521.877959072815","1748.7149009058473","1748.7149009058473","1748.7149009058473","1575.0635982916124","1575.0635982916124","1575.0635982916124"
"2612293","1520.3102202223786","1520.3102202223786","1520.3102202223786","1743.0935114160472","1743.0935114160472","1743.0935114160472","1549.7604351664781","1549.7604351664781","1549.7604351664781"
"2613062","1521.8304912005517","1521.8304912005517","1521.8304912005517","1743.2960524059688","1743.2960524059688","1743.2960524059688","1543.6782275679498","1543.6782275679498","1543.6782275679498"
"2613831","1521.4271638026432","1521.4271638026432","1521.4271638026432","1744.2508669403778","1744.2508669403778","1744.2508669403778","1558.3479557339033","1558.3479557339033","1558.3479557339033"
"2614600","1521.664380163145","1521.664380163145","1521.664380163145","1742.677401198843","1742.677401198843","1742.677401198843","1563.6648846222618","1563.6648846222618","1563.6648846222618"
"2615369","1521.943965960325","1521.943965960325","1521.943965960325","1747.9623760930324","1747.9623760930324","1747.9623760930324","1556.1263729419686","1556.1263729419686","1556.1263729419686"
"2616138","1521.8005083651583","1521.8005083651583","1521.8005083651583","1750.1039395067107","1750.1039395067107","1750.1039395067107","1552.760151179435","1552.760151179435","1552.760151179435"
"2616907","1521.7658438310189","1521.7658438310189","1521.7658438310189","1749.2424016356379","1749.2424016356379","1749.2424016356379","1550.726741982153","1550.726741982153","1550.726741982153"
"2617676","1522.1322302925746","1522.1322302925746","1522.1322302925746","1754.4933251559098","1754.4933251559098","1754.4933251559098","1565.6107971668819","1565.6107971668819","1565.6107971668819"
"2618445","1521.3501467454566","1521.3501467454566","1521.3501467454566","1753.519953290051","1753.519953290051","1753.519953290051","1559.8437213261302","1559.8437213261302","1559.8437213261302"
"2619214","1521.1335172395684","1521.1335172395684","1521.1335172395684","1747.6238770132422","1747.6238770132422","1747.6238770132422","1552.3052254009424","1552.3052254009424","1552.3052254009424"
"2619983","1521.7531274826817","1521.7531274826817","1521.7531274826817","1745.779330384205","1745.779330384205","1745.779330384205","1563.1876974465633","1563.1876974465633","1563.1876974465633"
"2620752","1520.1519852402394","1520.1519852402394","1520.1519852402394","1742.8555610352994","1742.8555610352994","1742.8555610352994","1565.0522598855976","1565.0522598855976","1565.0522598855976"
"2621521","1520.9628350264416","1520.9628350264416","1520.9628350264416","1749.7127470824885","1749.7127470824885","1749.7127470824885","1559.7869221856474","1559.7869221856474","1559.7869221856474"
"2622290","1522.3286704969394","1522.3286704969394","1522.3286704969394","1748.495334943527","1748.495334943527","1748.495334943527","1563.5464342756704","1563.5464342756704","1563.5464342756704"
"2623059","1522.1026468933337","1522.1026468933337","1522.1026468933337","1751.1446039744947","1751.1446039744947","1751.1446039744947","1559.473574470391","1559.473574470391","1559.473574470391"
"2623828","1522.0141054818923","1522.0141054818923","1522.0141054818923","1744.6416650000338","1744.6416650000338","1744.6416650000338","1559.2252763233294","1559.2252763233294","1559.2252763233294"
"2624597","1522.0568391199513","1522.0568391199513","1522.0568391199513","1752.1717134670712","1752.1717134670712","1752.1717134670712","1561.3994809740566","1561.3994809740566","1561.3994809740566"
"2625366","1522.3648771556611","1522.3648771556611","1522.3648771556611","1743.9148757853127","1743.9148757853127","1743.9148757853127","1566.7601235074378","1566.7601235074378","1566.7601235074378"
"2626135","1521.6464745936728","1521.6464745936728","1521.6464745936728","1744.7122477522726","1744.7122477522726","1744.7122477522726","1562.6887920739468","1562.6887920739468","1562.6887920739468"
"2626904","1522.1125928458364","1522.1125928458364","1522.1125928458364","1739.7667747967148","1739.7667747967148","1739.7667747967148","1566.0284554592845","1566.0284554592845","1566.0284554592845"
"2627673","1522.0588432212628","1522.0588432212628","1522.0588432212628","1738.3265680121867","1738.3265680121867","1738.3265680121867","1564.9478747428952","1564.9478747428952","1564.9478747428952"
"2628442","1522.1025361285522","1522.1025361285522","1522.1025361285522","1736.9792200174759","1736.9792200174759","1736.9792200174759","1569.1251584667395","1569.1251584667395","1569.1251584667395"
"2629211","1522.1630561006737","1522.1630561006737","1522.1630561006737","1744.1527225040554","1744.1527225040554","1744.1527225040554","1567.8525509005665","1567.8525509005665","1567.8525509005665"
"2629980","1522.7388071214662","1522.7388071214662","1522.7388071214662","1738.9582437061724","1738.9582437061724","1738.9582437061724","1560.6147393841538","1560.6147393841538","1560.6147393841538"
"2630749","1522.360083578075","1522.360083578075","1522.360083578075","1738.5386202105683","1738.5386202105683","1738.5386202105683","1574.5280524626196","1574.5280524626196","1574.5280524626196"
"2631518","1522.1731432452939","1522.1731432452939","1522.1731432452939","1747.9728866078526","1747.9728866078526","1747.9728866078526","1550.1237577467748","1550.1237577467748","1550.1237577467748"
"2632287","1522.5741564356476","1522.5741564356476","1522.5741564356476","1746.75187307835","1746.75187307835","1746.75187307835","1559.2419577771045","1559.2419577771045","1559.2419577771045"
"2633056","1522.5622859070127","1522.5622859070127","1522.5622859070127","1747.200196659995","1747.200196659995","1747.200196659995","1560.6970012031945","1560.6970012031945","1560.6970012031945"
"2633825","1522.6334171632163","1522.6334171632163","1522.6334171632163","1750.5261029578621","1750.5261029578621","1750.5261029578621","1558.5948472137006","1558.5948472137006","1558.5948472137006"
"2634594","1522.0621601572132","1522.0621601572132","1522.0621601572132","1744.3062274373442","1744.3062274373442","1744.3062274373442","1553.6413466757415","1553.6413466757415","1553.6413466757415"
"2635363","1522.4859658383907","1522.4859658383907","1522.4859658383907","1751.4944335878026","1751.4944335878026","1751.4944335878026","1565.9529879761906","1565.9529879761906","1565.9529879761906"
"2636132","1522.4874414783596","1522.4874414783596","1522.4874414783596","1747.4621144986925","1747.4621144986925","1747.4621144986925","1568.624181379161","1568.624181379161","1568.624181379161"
"2636901","1522.0354869658981","1522.0354869658981","1522.0354869658981","1750.556247667992","1750.556247667992","1750.556247667992","1564.340122114132","1564.340122114132","1564.340122114132"
"2637670","1522.1521160643588","1522.1521160643588","1522.1521160643588","1744.840520678363","1744.840520678363","1744.840520678363","1563.7900331487049","1563.7900331487049","1563.7900331487049"
"2638439","1522.0284777081886","1522.0284777081886","1522.0284777081886","1742.550136990755","1742.550136990755","1742.550136990755","1566.2666272710237","1566.2666272710237","1566.2666272710237"
"2639208","1522.5477235723445","1522.5477235723445","1522.5477235723445","1748.9733498964283","1748.9733498964283","1748.9733498964283","1566.8859620699322","1566.8859620699322","1566.8859620699322"
"2639977","1521.6252408986522","1521.6252408986522","1521.6252408986522","1750.1503272972514","1750.1503272972514","1750.1503272972514","1554.2523307157485","1554.2523307157485","1554.2523307157485"
"2640746","1521.999197159116","1521.999197159116","1521.999197159116","1741.9962462441238","1741.9962462441238","1741.9962462441238","1574.167065840569","1574.167065840569","1574.167065840569"
"2641515","1521.882952982936","1521.882952982936","1521.882952982936","1745.7960800968558","1745.7960800968558","1745.7960800968558","1581.9707072656759","1581.9707072656759","1581.9707072656759"
"2642284","1521.9447691000464","1521.9447691000464","1521.9447691000464","1746.109355643997","1746.109355643997","1746.109355643997","1589.3112107265822","1589.3112107265822","1589.3112107265822"
"2643053","1522.121169181857","1522.121169181857","1522.121169181857","1745.1636700723736","1745.1636700723736","1745.1636700723736","1592.6715389783403","1592.6715389783403","1592.6715389783403"
"2643822","1522.1429269416192","1522.1429269416192","1522.1429269416192","1745.6698919413777","1745.6698919413777","1745.6698919413777","1587.0247303292883","1587.0247303292883","1587.0247303292883"
"2644591","1522.0171791713628","1522.0171791713628","1522.0171791713628","1743.2021957439729","1743.2021957439729","1743.2021957439729","1591.501628773178","1591.501628773178","1591.501628773178"
"2645360","1521.6797090000982","1521.6797090000982","1521.6797090000982","1751.3027691416878","1751.3027691416878","1751.3027691416878","1587.1104391939302","1587.1104391939302","1587.1104391939302"
"2646129","1522.1973690869465","1522.1973690869465","1522.1973690869465","1743.8095834045737","1743.8095834045737","1743.8095834045737","1589.124580588828","1589.124580588828","1589.124580588828"
"2646898","1521.6654253173065","1521.6654253173065","1521.6654253173065","1747.2643503832865","1747.2643503832865","1747.2643503832865","1586.6236153424122","1586.6236153424122","1586.6236153424122"
"2647667","1521.927514360131","1521.927514360131","1521.927514360131","1750.3242957300492","1750.3242957300492","1750.3242957300492","1586.2682467289399","1586.2682467289399","1586.2682467289399"
"2648436","1521.3208375767588","1521.3208375767588","1521.3208375767588","1740.7121199488408","1740.7121199488408","1740.7121199488408","1589.569462437239","1589.569462437239","1589.569462437239"
"2649205","1522.0636762189395","1522.0636762189395","1522.0636762189395","1736.6985445991486","1736.6985445991486","1736.6985445991486","1586.9189262218053","1586.9189262218053","1586.9189262218053"
"2649974","1521.7188878888778","1521.7188878888778","1521.7188878888778","1741.1110527524056","1741.1110527524056","1741.1110527524056","1598.8680390423801","1598.8680390423801","1598.8680390423801"
"2650743","1522.0946967152036","1522.0946967152036","1522.0946967152036","1736.586063301421","1736.586063301421","1736.586063301421","1584.0072131146203","1584.0072131146203","1584.0072131146203"
"2651512","1521.7992013795229","1521.7992013795229","1521.7992013795229","1737.0859354626991","1737.0859354626991","1737.0859354626991","1600.677623793297","1600.677623793297","1600.677623793297"
"2652281","1521.960044633434","1521.960044633434","1521.960044633434","1738.7164732984006","1738.7164732984006","1738.7164732984006","1594.6254895566815","1594.6254895566815","1594.6254895566815"
"2653050","1521.6149013333875","1521.6149013333875","1521.6149013333875","1740.414564187027","1740.414564187027","1740.414564187027","1586.6934820059491","1586.6934820059491","1586.6934820059491"
"2653819","1521.3171920290322","1521.3171920290322","1521.3171920290322","1745.5529042922394","1745.5529042922394","1745.5529042922394","1591.0915492685804","1591.0915492685804","1591.0915492685804"
"2654588","1522.1581849762965","1522.1581849762965","1522.1581849762965","1747.1302442383521","1747.1302442383521","1747.1302442383521","1621.3396755905055","1621.3396755905055","1621.3396755905055"
"2655357","1521.2602695599082","1521.2602695599082","1521.2602695599082","1740.1006187246614","1740.1006187246614","1740.1006187246614","1593.5685395826856","1593.5685395826856","1593.5685395826856"
"2656126","1521.2907317032152","1521.2907317032152","1521.2907317032152","1736.862419535739","1736.862419535739","1736.862419535739","1589.6533340279566","1589.6533340279566","1589.6533340279566"
"2656895","1520.6925932044824","1520.6925932044824","1520.6925932044824","1741.517124918958","1741.517124918958","1741.517124918958","1596.6990960003307","1596.6990960003307","1596.6990960003307"
"2657664","1522.0938008654828","1522.0938008654828","1522.0938008654828","1736.8514824637934","1736.8514824637934","1736.8514824637934","1598.8890823941779","1598.8890823941779","1598.8890823941779"
"2658433","1522.2282024231563","1522.2282024231563","1522.2282024231563","1741.2767666825173","1741.2767666825173","1741.2767666825173","1590.0017739229736","1590.0017739229736","1590.0017739229736"
"2659202","1522.223720641694","1522.223720641694","1522.223720641694","1745.4135530178546","1745.4135530178546","1745.4135530178546","1592.404686465623","1592.404686465623","1592.404686465623"
"2659971","1521.6475448369818","1521.6475448369818","1521.6475448369818","1744.3732327575767","1744.3732327575767","1744.3732327575767","1593.764754795044","1593.764754795044","1593.764754795044"
"2660740","1522.1110434209493","1522.1110434209493","1522.1110434209493","1746.402407736096","1746.402407736096","1746.402407736096","1622.1033033276055","1622.1033033276055","1622.1033033276055"
"2661509","1522.016579193293","1522.016579193293","1522.016579193293","1744.1207640994187","1744.1207640994187","1744.1207640994187","1585.9196980259205","1585.9196980259205","1585.9196980259205"
"2662278","1522.287625952448","1522.287625952448","1522.287625952448","1741.6348108081647","1741.6348108081647","1741.6348108081647","1574.880616423649","1574.880616423649","1574.880616423649"
