"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"2478420","1866.9676865712831","1866.9676865712831","1866.9676865712831"
"2479008","1884.8951090945873","1884.8951090945873","1884.8951090945873"
"2479596","1885.4858985628352","1885.4858985628352","1885.4858985628352"
"2480184","1886.8525485195557","1886.8525485195557","1886.8525485195557"
"2480772","1861.0142416720064","1861.0142416720064","1861.0142416720064"
"2481360","1868.0688617701412","1868.0688617701412","1868.0688617701412"
"2481948","1869.0327185285084","1869.0327185285084","1869.0327185285084"
"2482536","1850.4916272410574","1850.4916272410574","1850.4916272410574"
"2483124","1901.2496625847552","1901.2496625847552","1901.2496625847552"
"2483712","1879.395383043531","1879.395383043531","1879.395383043531"
"2484300","1886.5822170401968","1886.5822170401968","1886.5822170401968"
"2484888","1889.1304989969374","1889.1304989969374","1889.1304989969374"
"2485476","1870.526130638226","1870.526130638226","1870.526130638226"
"2486064","1885.3327217764843","1885.3327217764843","1885.3327217764843"
"2486652","1889.367065679569","1889.367065679569","1889.367065679569"
"2487240","1887.7325464539824","1887.7325464539824","1887.7325464539824"
"2487828","1885.3385474387612","1885.3385474387612","1885.3385474387612"
"2488416","1871.4387091178244","1871.4387091178244","1871.4387091178244"
"2489004","1891.4299678987827","1891.4299678987827","1891.4299678987827"
"2489592","1886.643704626094","1886.643704626094","1886.643704626094"
"2490180","1873.1212654339374","1873.1212654339374","1873.1212654339374"
"2490768","1887.4905323086703","1887.4905323086703","1887.4905323086703"
"2491356","1872.9427893193006","1872.9427893193006","1872.9427893193006"
"2491944","1871.7608816246063","1871.7608816246063","1871.7608816246063"
"2492532","1870.0817219288995","1870.0817219288995","1870.0817219288995"
"2493120","1890.432076481224","1890.432076481224","1890.432076481224"
"2493708","1876.3229706299671","1876.3229706299671","1876.3229706299671"
"2494296","1884.5535357128886","1884.5535357128886","1884.5535357128886"
"2494884","1878.378955847261","1878.378955847261","1878.378955847261"
"2495472","1872.5643749921858","1872.5643749921858","1872.5643749921858"
"2496060","1886.0392924277874","1886.0392924277874","1886.0392924277874"
"2496648","1888.3227384580566","1888.3227384580566","1888.3227384580566"
"2497236","1880.249139254457","1880.249139254457","1880.249139254457"
"2497824","1881.1104439093313","1881.1104439093313","1881.1104439093313"
"2498412","1900.8783284414935","1900.8783284414935","1900.8783284414935"
"2499000","1888.918703827818","1888.918703827818","1888.918703827818"
"2499588","1886.1044627302865","1886.1044627302865","1886.1044627302865"
"2500176","1858.1973263627576","1858.1973263627576","1858.1973263627576"
"2500764","1868.615219181954","1868.615219181954","1868.615219181954"
"2501352","1885.7465022192252","1885.7465022192252","1885.7465022192252"
"2501940","1882.7424606340294","1882.7424606340294","1882.7424606340294"
"2502528","1884.206461172497","1884.206461172497","1884.206461172497"
"2503116","1883.2233378165186","1883.2233378165186","1883.2233378165186"
"2503704","1879.9951307312967","1879.9951307312967","1879.9951307312967"
"2504292","1871.7058184482498","1871.7058184482498","1871.7058184482498"
"2504880","1861.2941661439024","1861.2941661439024","1861.2941661439024"
"2505468","1882.213180116084","1882.213180116084","1882.213180116084"
"2506056","1871.4785064278167","1871.4785064278167","1871.4785064278167"
"2506644","1885.9360950899184","1885.9360950899184","1885.9360950899184"
"2507232","1890.9608561461373","1890.9608561461373","1890.9608561461373"
"2507820","1860.6475047998715","1860.6475047998715","1860.6475047998715"
"2508408","1867.0933742350821","1867.0933742350821","1867.0933742350821"
"2508996","1884.0082284100033","1884.0082284100033","1884.0082284100033"
"2509584","1889.5480896396161","1889.5480896396161","1889.5480896396161"
"2510172","1882.7887431322702","1882.7887431322702","1882.7887431322702"
"2510760","1870.0158539425997","1870.0158539425997","1870.0158539425997"
"2511348","1884.3139552191783","1884.3139552191783","1884.3139552191783"
"2511936","1876.3193453597976","1876.3193453597976","1876.3193453597976"
"2512524","1885.5361306106188","1885.5361306106188","1885.5361306106188"
"2513112","1880.230748385545","1880.230748385545","1880.230748385545"
"2513700","1872.4298208186024","1872.4298208186024","1872.4298208186024"
"2514288","1896.2740610545359","1896.2740610545359","1896.2740610545359"
"2514876","1883.0131304747201","1883.0131304747201","1883.0131304747201"
"2515464","1860.998746522478","1860.998746522478","1860.998746522478"
"2516052","1884.805398669264","1884.805398669264","1884.805398669264"
"2516640","1883.1492180458554","1883.1492180458554","1883.1492180458554"
"2517228","1878.721038477349","1878.721038477349","1878.721038477349"
"2517816","1868.1745700542567","1868.1745700542567","1868.1745700542567"
"2518404","1882.381521625693","1882.381521625693","1882.381521625693"
"2518992","1889.0708578766998","1889.0708578766998","1889.0708578766998"
"2519580","1891.5570384671526","1891.5570384671526","1891.5570384671526"
"2520168","1893.2123887573023","1893.2123887573023","1893.2123887573023"
"2520756","1885.1595646627725","1885.1595646627725","1885.1595646627725"
"2521344","1889.480223860999","1889.480223860999","1889.480223860999"
"2521932","1889.929761300227","1889.929761300227","1889.929761300227"
"2522520","1894.3636514662705","1894.3636514662705","1894.3636514662705"
"2523108","1863.2470375006908","1863.2470375006908","1863.2470375006908"
"2523696","1873.4903082403537","1873.4903082403537","1873.4903082403537"
"2524284","1877.1315690620547","1877.1315690620547","1877.1315690620547"
"2524872","1879.4477031298622","1879.4477031298622","1879.4477031298622"
"2525460","1889.3192011589258","1889.3192011589258","1889.3192011589258"
"2526048","1892.9639818947478","1892.9639818947478","1892.9639818947478"
"2526636","1880.0660139495437","1880.0660139495437","1880.0660139495437"
"2527224","1861.8401435510195","1861.8401435510195","1861.8401435510195"
"2527812","1883.7130549371393","1883.7130549371393","1883.7130549371393"
"2528400","1863.9311129804207","1863.9311129804207","1863.9311129804207"
"2528988","1893.7699904702772","1893.7699904702772","1893.7699904702772"
"2529576","1887.8364163152123","1887.8364163152123","1887.8364163152123"
"2530164","1875.369224173795","1875.369224173795","1875.369224173795"
"2530752","1884.4848042003841","1884.4848042003841","1884.4848042003841"
"2531340","1869.9861796999492","1869.9861796999492","1869.9861796999492"
"2531928","1882.740199042334","1882.740199042334","1882.740199042334"
"2532516","1878.015321296524","1878.015321296524","1878.015321296524"
"2533104","1884.6419628250403","1884.6419628250403","1884.6419628250403"
"2533692","1866.0520003071833","1866.0520003071833","1866.0520003071833"
"2534280","1892.1699382187517","1892.1699382187517","1892.1699382187517"
"2534868","1881.5628763103641","1881.5628763103641","1881.5628763103641"
"2535456","1900.3082508513955","1900.3082508513955","1900.3082508513955"
"2536044","1872.0800225459893","1872.0800225459893","1872.0800225459893"
"2536632","1873.294576248989","1873.294576248989","1873.294576248989"
"2537220","1895.4218833835228","1895.4218833835228","1895.4218833835228"
"2537808","1894.858447972816","1894.858447972816","1894.858447972816"
"2538396","1894.5580333092016","1894.5580333092016","1894.5580333092016"
"2538984","1891.9376970549426","1891.9376970549426","1891.9376970549426"
"2539572","1881.1252572518029","1881.1252572518029","1881.1252572518029"
"2540160","1887.270568419311","1887.270568419311","1887.270568419311"
"2540748","1902.499374323503","1902.499374323503","1902.499374323503"
"2541336","1884.2629611746645","1884.2629611746645","1884.2629611746645"
"2541924","1884.7650049645185","1884.7650049645185","1884.7650049645185"
"2542512","1892.436767275727","1892.436767275727","1892.436767275727"
"2543100","1880.120734476685","1880.120734476685","1880.120734476685"
"2543688","1887.8440016652387","1887.8440016652387","1887.8440016652387"
"2544276","1894.2145635367901","1894.2145635367901","1894.2145635367901"
"2544864","1862.1295500155468","1862.1295500155468","1862.1295500155468"
"2545452","1876.7270111766109","1876.7270111766109","1876.7270111766109"
"2546040","1897.595023971925","1897.595023971925","1897.595023971925"
"2546628","1878.5740099482305","1878.5740099482305","1878.5740099482305"
"2547216","1887.7090418148687","1887.7090418148687","1887.7090418148687"
"2547804","1880.2192059023985","1880.2192059023985","1880.2192059023985"
"2548392","1886.3054136694827","1886.3054136694827","1886.3054136694827"
"2548980","1882.097272469914","1882.097272469914","1882.097272469914"
"2549568","1868.8524303798038","1868.8524303798038","1868.8524303798038"
"2550156","1883.5135672977456","1883.5135672977456","1883.5135672977456"
"2550744","1874.1510733868733","1874.1510733868733","1874.1510733868733"
"2551332","1885.8696896760787","1885.8696896760787","1885.8696896760787"
"2551920","1883.4125964967411","1883.4125964967411","1883.4125964967411"
"2552508","1887.0961900719697","1887.0961900719697","1887.0961900719697"
"2553096","1876.4148488705455","1876.4148488705455","1876.4148488705455"
"2553684","1873.9120966602827","1873.9120966602827","1873.9120966602827"
"2554272","1883.506180339657","1883.506180339657","1883.506180339657"
"2554860","1866.8335788851978","1866.8335788851978","1866.8335788851978"
"2555448","1885.873244195243","1885.873244195243","1885.873244195243"
"2556036","1888.799993546515","1888.799993546515","1888.799993546515"
"2556624","1843.2129349919842","1843.2129349919842","1843.2129349919842"
"2557212","1868.5988994679174","1868.5988994679174","1868.5988994679174"
"2557800","1883.3090044550722","1883.3090044550722","1883.3090044550722"
"2558388","1881.220284593572","1881.220284593572","1881.220284593572"
"2558976","1874.9943133216857","1874.9943133216857","1874.9943133216857"
"2559564","1886.2071426852972","1886.2071426852972","1886.2071426852972"
"2560152","1892.0369471720871","1892.0369471720871","1892.0369471720871"
"2560740","1875.3548330679996","1875.3548330679996","1875.3548330679996"
"2561328","1880.4592096358476","1880.4592096358476","1880.4592096358476"
"2561916","1870.9273770711516","1870.9273770711516","1870.9273770711516"
"2562504","1902.8144707473905","1902.8144707473905","1902.8144707473905"
"2563092","1874.9187886619673","1874.9187886619673","1874.9187886619673"
"2563680","1869.080617138561","1869.080617138561","1869.080617138561"
"2564268","1890.5276742897274","1890.5276742897274","1890.5276742897274"
"2564856","1872.1321625710066","1872.1321625710066","1872.1321625710066"
"2565444","1891.4163998179743","1891.4163998179743","1891.4163998179743"
"2566032","1877.8964478382711","1877.8964478382711","1877.8964478382711"
"2566620","1880.605584134824","1880.605584134824","1880.605584134824"
"2567208","1878.1927880034225","1878.1927880034225","1878.1927880034225"
"2567796","1899.1806888489596","1899.1806888489596","1899.1806888489596"
"2568384","1874.725413382083","1874.725413382083","1874.725413382083"
"2568972","1883.973044643047","1883.973044643047","1883.973044643047"
"2569560","1867.7428656010816","1867.7428656010816","1867.7428656010816"
"2570148","1880.359952237117","1880.359952237117","1880.359952237117"
"2570736","1885.3340902458215","1885.3340902458215","1885.3340902458215"
"2571324","1874.8886043448188","1874.8886043448188","1874.8886043448188"
"2571912","1880.7644970723964","1880.7644970723964","1880.7644970723964"
"2572500","1880.740357573705","1880.740357573705","1880.740357573705"
"2573088","1897.6291860055935","1897.6291860055935","1897.6291860055935"
"2573676","1866.6202116943073","1866.6202116943073","1866.6202116943073"
"2574264","1887.9652814538017","1887.9652814538017","1887.9652814538017"
"2574852","1882.5492705614188","1882.5492705614188","1882.5492705614188"
"2575440","1882.448736883413","1882.448736883413","1882.448736883413"
"2576028","1879.1551108739025","1879.1551108739025","1879.1551108739025"
"2576616","1872.150169609839","1872.150169609839","1872.150169609839"
"2577204","1882.8343730925546","1882.8343730925546","1882.8343730925546"
"2577792","1888.9809769877427","1888.9809769877427","1888.9809769877427"
"2578380","1869.1342855699122","1869.1342855699122","1869.1342855699122"
"2578968","1891.4908854665937","1891.4908854665937","1891.4908854665937"
"2579556","1885.059367748447","1885.059367748447","1885.059367748447"
"2580144","1887.3016620523247","1887.3016620523247","1887.3016620523247"
"2580732","1871.8611233862462","1871.8611233862462","1871.8611233862462"
"2581320","1879.3651480620829","1879.3651480620829","1879.3651480620829"
"2581908","1881.157461065928","1881.157461065928","1881.157461065928"
"2582496","1883.9295387938694","1883.9295387938694","1883.9295387938694"
"2583084","1888.7080503040902","1888.7080503040902","1888.7080503040902"
"2583672","1893.0612410860242","1893.0612410860242","1893.0612410860242"
"2584260","1882.3218368293883","1882.3218368293883","1882.3218368293883"
"2584848","1895.160616806548","1895.160616806548","1895.160616806548"
"2585436","1890.1582927541542","1890.1582927541542","1890.1582927541542"
"2586024","1889.9167944318144","1889.9167944318144","1889.9167944318144"
"2586612","1884.266287448307","1884.266287448307","1884.266287448307"
"2587200","1883.8443831629897","1883.8443831629897","1883.8443831629897"
"2587788","1895.9931419401867","1895.9931419401867","1895.9931419401867"
"2588376","1881.9484483800768","1881.9484483800768","1881.9484483800768"
"2588964","1880.2487270181437","1880.2487270181437","1880.2487270181437"
"2589552","1887.411125468246","1887.411125468246","1887.411125468246"
"2590140","1887.6747364284633","1887.6747364284633","1887.6747364284633"
"2590728","1884.6156899682908","1884.6156899682908","1884.6156899682908"
"2591316","1895.2008049554838","1895.2008049554838","1895.2008049554838"
"2591904","1887.182562814095","1887.182562814095","1887.182562814095"
"2592492","1861.8155660973468","1861.8155660973468","1861.8155660973468"
"2593080","1891.6877105611231","1891.6877105611231","1891.6877105611231"
"2593668","1888.543514262463","1888.543514262463","1888.543514262463"
"2594256","1876.8607361281906","1876.8607361281906","1876.8607361281906"
"2594844","1875.882408038437","1875.882408038437","1875.882408038437"
"2595432","1868.3487903261455","1868.3487903261455","1868.3487903261455"
"2596020","1897.474053174982","1897.474053174982","1897.474053174982"
"2596608","1870.5358548742236","1870.5358548742236","1870.5358548742236"
"2597196","1900.9596651905624","1900.9596651905624","1900.9596651905624"
"2597784","1883.458285464349","1883.458285464349","1883.458285464349"
"2598372","1898.4265003395801","1898.4265003395801","1898.4265003395801"
"2598960","1854.948972670337","1854.948972670337","1854.948972670337"
"2599548","1885.900969903899","1885.900969903899","1885.900969903899"
"2600136","1882.6565743319659","1882.6565743319659","1882.6565743319659"
"2600724","1859.4785056316657","1859.4785056316657","1859.4785056316657"
"2601312","1901.0696943306154","1901.0696943306154","1901.0696943306154"
"2601900","1878.2370815650677","1878.2370815650677","1878.2370815650677"
"2602488","1894.0428752392158","1894.0428752392158","1894.0428752392158"
"2603076","1887.2520361133618","1887.2520361133618","1887.2520361133618"
"2603664","1884.4449677530642","1884.4449677530642","1884.4449677530642"
"2604252","1901.1376529849992","1901.1376529849992","1901.1376529849992"
"2604840","1879.9379878410414","1879.9379878410414","1879.9379878410414"
"2605428","1892.7068492384717","1892.7068492384717","1892.7068492384717"
"2606016","1891.9547490544578","1891.9547490544578","1891.9547490544578"
"2606604","1877.0165596105662","1877.0165596105662","1877.0165596105662"
"2607192","1871.7281584706886","1871.7281584706886","1871.7281584706886"
"2607780","1885.254879611746","1885.254879611746","1885.254879611746"
"2608368","1863.682820091216","1863.682820091216","1863.682820091216"
"2608956","1889.4409094946868","1889.4409094946868","1889.4409094946868"
"2609544","1902.9974419302434","1902.9974419302434","1902.9974419302434"
"2610132","1887.8807635490825","1887.8807635490825","1887.8807635490825"
"2610720","1874.8313457848071","1874.8313457848071","1874.8313457848071"
"2611308","1881.2909057660142","1881.2909057660142","1881.2909057660142"
"2611896","1893.5778824510326","1893.5778824510326","1893.5778824510326"
"2612484","1883.7015751876518","1883.7015751876518","1883.7015751876518"
"2613072","1881.8492951359615","1881.8492951359615","1881.8492951359615"
"2613660","1901.0457737729007","1901.0457737729007","1901.0457737729007"
"2614248","1881.3014157421846","1881.3014157421846","1881.3014157421846"
"2614836","1893.991648645321","1893.991648645321","1893.991648645321"
"2615424","1879.71783570129","1879.71783570129","1879.71783570129"
"2616012","1893.123615712217","1893.123615712217","1893.123615712217"
"2616600","1889.143664604368","1889.143664604368","1889.143664604368"
"2617188","1885.0346077034997","1885.0346077034997","1885.0346077034997"
"2617776","1876.3098830453655","1876.3098830453655","1876.3098830453655"
"2618364","1889.6851175613","1889.6851175613","1889.6851175613"
"2618952","1885.6927082060545","1885.6927082060545","1885.6927082060545"
"2619540","1891.9945638621994","1891.9945638621994","1891.9945638621994"
"2620128","1886.3273189153965","1886.3273189153965","1886.3273189153965"
"2620716","1881.8114475016203","1881.8114475016203","1881.8114475016203"
"2621304","1864.9406928711635","1864.9406928711635","1864.9406928711635"
"2621892","1886.114919778963","1886.114919778963","1886.114919778963"
"2622480","1891.8477869031317","1891.8477869031317","1891.8477869031317"
"2623068","1889.2529950764929","1889.2529950764929","1889.2529950764929"
"2623656","1878.8015156212805","1878.8015156212805","1878.8015156212805"
"2624244","1879.5412809084244","1879.5412809084244","1879.5412809084244"
"2624832","1894.0633933729982","1894.0633933729982","1894.0633933729982"
"2625420","1889.2998297885065","1889.2998297885065","1889.2998297885065"
"2626008","1860.0272706917608","1860.0272706917608","1860.0272706917608"
"2626596","1900.854185439772","1900.854185439772","1900.854185439772"
"2627184","1872.63560485971","1872.63560485971","1872.63560485971"
"2627772","1884.1128807704263","1884.1128807704263","1884.1128807704263"
"2628360","1864.3735642653871","1864.3735642653871","1864.3735642653871"
"2628948","1891.7223587740245","1891.7223587740245","1891.7223587740245"
"2629536","1897.2672237213433","1897.2672237213433","1897.2672237213433"
"2630124","1854.6327499317845","1854.6327499317845","1854.6327499317845"
"2630712","1893.4269929512125","1893.4269929512125","1893.4269929512125"
"2631300","1878.9981847669274","1878.9981847669274","1878.9981847669274"
"2631888","1871.1619630654516","1871.1619630654516","1871.1619630654516"
"2632476","1895.2110329663658","1895.2110329663658","1895.2110329663658"
"2633064","1880.8341130278159","1880.8341130278159","1880.8341130278159"
"2633652","1883.6409570001988","1883.6409570001988","1883.6409570001988"
"2634240","1885.2188521203352","1885.2188521203352","1885.2188521203352"
"2634828","1856.777571402013","1856.777571402013","1856.777571402013"
"2635416","1893.4216409071894","1893.4216409071894","1893.4216409071894"
"2636004","1888.1250023830116","1888.1250023830116","1888.1250023830116"
"2636592","1885.8609191935805","1885.8609191935805","1885.8609191935805"
"2637180","1890.0349349083465","1890.0349349083465","1890.0349349083465"
"2637768","1891.216942804346","1891.216942804346","1891.216942804346"
"2638356","1873.0963741046817","1873.0963741046817","1873.0963741046817"
"2638944","1884.2336355792827","1884.2336355792827","1884.2336355792827"
"2639532","1878.698725515558","1878.698725515558","1878.698725515558"
"2640120","1889.3731366832353","1889.3731366832353","1889.3731366832353"
"2640708","1852.787052979187","1852.787052979187","1852.787052979187"
"2641296","1867.8704358397847","1867.8704358397847","1867.8704358397847"
"2641884","1877.8594275116436","1877.8594275116436","1877.8594275116436"
"2642472","1874.5394285365862","1874.5394285365862","1874.5394285365862"
"2643060","1889.1391537844515","1889.1391537844515","1889.1391537844515"
"2643648","1875.4299379160989","1875.4299379160989","1875.4299379160989"
"2644236","1890.2358510041663","1890.2358510041663","1890.2358510041663"
"2644824","1897.492142846602","1897.492142846602","1897.492142846602"
"2645412","1877.8518491410196","1877.8518491410196","1877.8518491410196"
"2646000","1882.4218940394437","1882.4218940394437","1882.4218940394437"
"2646588","1871.3968632579856","1871.3968632579856","1871.3968632579856"
"2647176","1891.5684051399624","1891.5684051399624","1891.5684051399624"
"2647764","1878.6694793569184","1878.6694793569184","1878.6694793569184"
"2648352","1891.0971983565873","1891.0971983565873","1891.0971983565873"
"2648940","1874.388059342635","1874.388059342635","1874.388059342635"
"2649528","1889.2143679511516","1889.2143679511516","1889.2143679511516"
"2650116","1876.7931273883987","1876.7931273883987","1876.7931273883987"
"2650704","1888.612359407091","1888.612359407091","1888.612359407091"
"2651292","1893.1530248743684","1893.1530248743684","1893.1530248743684"
"2651880","1880.433302410702","1880.433302410702","1880.433302410702"
"2652468","1878.4894288133626","1878.4894288133626","1878.4894288133626"
"2653056","1870.5047549127876","1870.5047549127876","1870.5047549127876"
"2653644","1882.807477604363","1882.807477604363","1882.807477604363"
"2654232","1890.074839560843","1890.074839560843","1890.074839560843"
"2654820","1897.1458923904825","1897.1458923904825","1897.1458923904825"
"2655408","1896.6865383284653","1896.6865383284653","1896.6865383284653"
"2655996","1863.7780949553355","1863.7780949553355","1863.7780949553355"
"2656584","1884.3734336264195","1884.3734336264195","1884.3734336264195"
"2657172","1882.820938348759","1882.820938348759","1882.820938348759"
"2657760","1908.67930794071","1908.67930794071","1908.67930794071"
"2658348","1898.988779457987","1898.988779457987","1898.988779457987"
"2658936","1889.1879767227085","1889.1879767227085","1889.1879767227085"
"2659524","1880.874615001102","1880.874615001102","1880.874615001102"
"2660112","1888.0238061126634","1888.0238061126634","1888.0238061126634"
"2660700","1894.2260601468288","1894.2260601468288","1894.2260601468288"
"2661288","1888.3440354214888","1888.3440354214888","1888.3440354214888"
"2661876","1894.9682160400057","1894.9682160400057","1894.9682160400057"
"2662464","1887.6116201362079","1887.6116201362079","1887.6116201362079"
"2663052","1891.1149572413137","1891.1149572413137","1891.1149572413137"
"2663640","1882.1238909013246","1882.1238909013246","1882.1238909013246"
"2664228","1905.7944046253344","1905.7944046253344","1905.7944046253344"
"2664816","1879.2530201800862","1879.2530201800862","1879.2530201800862"
"2665404","1891.582831480424","1891.582831480424","1891.582831480424"
"2665992","1895.842812031222","1895.842812031222","1895.842812031222"
"2666580","1882.004577805808","1882.004577805808","1882.004577805808"
"2667168","1901.6980967563516","1901.6980967563516","1901.6980967563516"
"2667756","1876.8894785300145","1876.8894785300145","1876.8894785300145"
"2668344","1889.023957057867","1889.023957057867","1889.023957057867"
"2668932","1879.741060220149","1879.741060220149","1879.741060220149"
"2669520","1890.5527188122292","1890.5527188122292","1890.5527188122292"
"2670108","1896.0815052878525","1896.0815052878525","1896.0815052878525"
"2670696","1891.6572904135523","1891.6572904135523","1891.6572904135523"
"2671284","1897.566878321882","1897.566878321882","1897.566878321882"
"2671872","1882.0965244379286","1882.0965244379286","1882.0965244379286"
"2672460","1888.3298753715042","1888.3298753715042","1888.3298753715042"
"2673048","1887.463575350923","1887.463575350923","1887.463575350923"
"2673636","1890.4195153194237","1890.4195153194237","1890.4195153194237"
"2674224","1890.0165157492963","1890.0165157492963","1890.0165157492963"
"2674812","1894.3860837007687","1894.3860837007687","1894.3860837007687"
"2675400","1881.8647556660367","1881.8647556660367","1881.8647556660367"
"2675988","1891.425926076627","1891.425926076627","1891.425926076627"
"2676576","1893.136241894452","1893.136241894452","1893.136241894452"
"2677164","1884.5902304833119","1884.5902304833119","1884.5902304833119"
"2677752","1884.4243542889162","1884.4243542889162","1884.4243542889162"
"2678340","1895.7893871395881","1895.7893871395881","1895.7893871395881"
"2678928","1875.262839414696","1875.262839414696","1875.262839414696"
"2679516","1877.9465941432406","1877.9465941432406","1877.9465941432406"
"2680104","1872.384402533347","1872.384402533347","1872.384402533347"
"2680692","1885.412484630648","1885.412484630648","1885.412484630648"
"2681280","1897.1817633856056","1897.1817633856056","1897.1817633856056"
"2681868","1887.19744688234","1887.19744688234","1887.19744688234"
"2682456","1887.404496334971","1887.404496334971","1887.404496334971"
"2683044","1878.2165729676276","1878.2165729676276","1878.2165729676276"
"2683632","1892.229412217205","1892.229412217205","1892.229412217205"
"2684220","1878.718276213105","1878.718276213105","1878.718276213105"
"2684808","1869.3098529012605","1869.3098529012605","1869.3098529012605"
"2685396","1874.317694030337","1874.317694030337","1874.317694030337"
"2685984","1880.9313691353263","1880.9313691353263","1880.9313691353263"
"2686572","1877.1961394404498","1877.1961394404498","1877.1961394404498"
"2687160","1896.7903785174833","1896.7903785174833","1896.7903785174833"
"2687748","1873.116343955862","1873.116343955862","1873.116343955862"
"2688336","1896.9119910853901","1896.9119910853901","1896.9119910853901"
"2688924","1888.9001147971235","1888.9001147971235","1888.9001147971235"
"2689512","1877.743812873508","1877.743812873508","1877.743812873508"
"2690100","1889.1249139963536","1889.1249139963536","1889.1249139963536"
"2690688","1873.4654449701206","1873.4654449701206","1873.4654449701206"
"2691276","1876.3692257143546","1876.3692257143546","1876.3692257143546"
"2691864","1889.574294658731","1889.574294658731","1889.574294658731"
"2692452","1903.222896089149","1903.222896089149","1903.222896089149"
"2693040","1877.8687755558497","1877.8687755558497","1877.8687755558497"
"2693628","1887.0594215062613","1887.0594215062613","1887.0594215062613"
"2694216","1881.4893825410593","1881.4893825410593","1881.4893825410593"
"2694804","1878.1141294364343","1878.1141294364343","1878.1141294364343"
"2695392","1877.529087197979","1877.529087197979","1877.529087197979"
"2695980","1898.535910484389","1898.535910484389","1898.535910484389"
"2696568","1875.0901295040983","1875.0901295040983","1875.0901295040983"
"2697156","1884.8224814634937","1884.8224814634937","1884.8224814634937"
"2697744","1895.9524936994694","1895.9524936994694","1895.9524936994694"
"2698332","1896.725653591638","1896.725653591638","1896.725653591638"
"2698920","1884.7516743604085","1884.7516743604085","1884.7516743604085"
"2699508","1879.309925885947","1879.309925885947","1879.309925885947"
"2700096","1879.727140316139","1879.727140316139","1879.727140316139"
"2700684","1899.1630339224728","1899.1630339224728","1899.1630339224728"
"2701272","1876.0871857166414","1876.0871857166414","1876.0871857166414"
"2701860","1893.797780008394","1893.797780008394","1893.797780008394"
"2702448","1882.1677956485357","1882.1677956485357","1882.1677956485357"
"2703036","1883.917520188508","1883.917520188508","1883.917520188508"
"2703624","1868.449460062441","1868.449460062441","1868.449460062441"
"2704212","1884.3039834160234","1884.3039834160234","1884.3039834160234"
"2704800","1886.7250917925896","1886.7250917925896","1886.7250917925896"
"2705388","1884.8883390093695","1884.8883390093695","1884.8883390093695"
"2705976","1892.7672303644597","1892.7672303644597","1892.7672303644597"
"2706564","1897.341550131464","1897.341550131464","1897.341550131464"
"2707152","1880.888146665126","1880.888146665126","1880.888146665126"
"2707740","1878.7253775529578","1878.7253775529578","1878.7253775529578"
"2708328","1890.1685494113015","1890.1685494113015","1890.1685494113015"
"2708916","1847.113238313904","1847.113238313904","1847.113238313904"
"2709504","1887.9646788458022","1887.9646788458022","1887.9646788458022"
"2710092","1900.9929058073835","1900.9929058073835","1900.9929058073835"
"2710680","1894.3067314142797","1894.3067314142797","1894.3067314142797"
"2711268","1877.0750118405922","1877.0750118405922","1877.0750118405922"
"2711856","1895.4523894464937","1895.4523894464937","1895.4523894464937"
"2712444","1893.9508982469476","1893.9508982469476","1893.9508982469476"
"2713032","1889.3335100570955","1889.3335100570955","1889.3335100570955"
"2713620","1899.2470656469525","1899.2470656469525","1899.2470656469525"
"2714208","1890.9869901345533","1890.9869901345533","1890.9869901345533"
"2714796","1899.721287028487","1899.721287028487","1899.721287028487"
"2715384","1895.9020390609132","1895.9020390609132","1895.9020390609132"
"2715972","1878.0997035946643","1878.0997035946643","1878.0997035946643"
"2716560","1878.25900424895","1878.25900424895","1878.25900424895"
"2717148","1892.4605817210545","1892.4605817210545","1892.4605817210545"
"2717736","1888.711816256623","1888.711816256623","1888.711816256623"
"2718324","1903.7189086473275","1903.7189086473275","1903.7189086473275"
"2718912","1879.5130813351182","1879.5130813351182","1879.5130813351182"
"2719500","1870.3885601206066","1870.3885601206066","1870.3885601206066"
"2720088","1901.1198392766241","1901.1198392766241","1901.1198392766241"
"2720676","1864.1075601867703","1864.1075601867703","1864.1075601867703"
"2721264","1908.7065330921378","1908.7065330921378","1908.7065330921378"
"2721852","1904.479581425241","1904.479581425241","1904.479581425241"
"2722440","1893.597798243077","1893.597798243077","1893.597798243077"
"2723028","1893.6026464929116","1893.6026464929116","1893.6026464929116"
"2723616","1878.9125589240089","1878.9125589240089","1878.9125589240089"
"2724204","1898.7556695858198","1898.7556695858198","1898.7556695858198"
"2724792","1866.007524155308","1866.007524155308","1866.007524155308"
"2725380","1890.5811722552544","1890.5811722552544","1890.5811722552544"
"2725968","1874.610937343136","1874.610937343136","1874.610937343136"
"2726556","1892.7954961422263","1892.7954961422263","1892.7954961422263"
"2727144","1892.60325439143","1892.60325439143","1892.60325439143"
"2727732","1907.9817856275845","1907.9817856275845","1907.9817856275845"
"2728320","1888.5007189235093","1888.5007189235093","1888.5007189235093"
"2728908","1882.653746146152","1882.653746146152","1882.653746146152"
"2729496","1880.3519064563136","1880.3519064563136","1880.3519064563136"
